SAMN03333306	SRR1793486	SRX868999	SAMN03333306	SRS839806	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603940_r1	GSM1603940	GSM1603940	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1096349295	21497045	3702	Arabidopsis thaliana	Col-0 ctrl rep1 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603940: Col-0 ctrl rep1 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603940: Col-0 ctrl rep1 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ctrl rep1 (control genotype for coi1-16 ein2 sid2)	3a59d15c478d49bb33c6f650cb5f29b4	825638786	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1793486/SRR1793486.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/006/SRR1793486/SRR1793486.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/006/SRR1793486/SRR1793486.fastq.gz
SAMN03333302	SRR1793487	SRX869000	SAMN03333302	SRS839805	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603941_r1	GSM1603941	GSM1603941	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1559038941	30569391	3702	Arabidopsis thaliana	Col-0 ctrl rep2 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603941: Col-0 ctrl rep2 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603941: Col-0 ctrl rep2 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ctrl rep2 (control genotype for coi1-16 ein2 sid2)	228913fcb8f7474c661d754adcfe47c3	1174737582	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1793487/SRR1793487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/007/SRR1793487/SRR1793487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/007/SRR1793487/SRR1793487.fastq.gz
SAMN03333307	SRR1793488	SRX869001	SAMN03333307	SRS839804	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603942_r1	GSM1603942	GSM1603942	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1192003569	23372619	3702	Arabidopsis thaliana	Col-0 ctrl rep3 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603942: Col-0 ctrl rep3 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603942: Col-0 ctrl rep3 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ctrl rep3 (control genotype for coi1-16 ein2 sid2)	bcab238ad96d37683470d6b952c60560	899179882	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1793488/SRR1793488.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/008/SRR1793488/SRR1793488.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/008/SRR1793488/SRR1793488.fastq.gz
SAMN03333304	SRR1793489	SRX869002	SAMN03333304	SRS839803	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603943_r1	GSM1603943	GSM1603943	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1423253379	27906929	3702	Arabidopsis thaliana	Col-0 ozone rep1 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603943: Col-0 ozone rep1 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603943: Col-0 ozone rep1 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ozone rep1 (control genotype for coi1-16 ein2 sid2)	9ff3d6632f0beab83b02e9883cae8d36	1074727777	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1793489/SRR1793489.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/009/SRR1793489/SRR1793489.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/009/SRR1793489/SRR1793489.fastq.gz
SAMN03333308	SRR1793490	SRX869003	SAMN03333308	SRS839802	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603944_r1	GSM1603944	GSM1603944	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1713877389	33605439	3702	Arabidopsis thaliana	Col-0 ozone rep2 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603944: Col-0 ozone rep2 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603944: Col-0 ozone rep2 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ozone rep2 (control genotype for coi1-16 ein2 sid2)	9574b7adfb290f1b57d311fc4d2d35e7	1307574839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1793490/SRR1793490.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/000/SRR1793490/SRR1793490.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/000/SRR1793490/SRR1793490.fastq.gz
SAMN03333305	SRR1793491	SRX869004	SAMN03333305	SRS839801	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603945_r1	GSM1603945	GSM1603945	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1270460592	24910992	3702	Arabidopsis thaliana	Col-0 ozone rep3 (control genotype for coi1-16 ein2 sid2)	Illumina HiSeq 2500 sequencing; GSM1603945: Col-0 ozone rep3 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603945: Col-0 ozone rep3 (control genotype for coi1-16 ein2 sid2); Arabidopsis thaliana; RNA-Seq	Col-0 ozone rep3 (control genotype for coi1-16 ein2 sid2)	4e4872e3b3f14e508080bd2405e87296	970263773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1793491/SRR1793491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/001/SRR1793491/SRR1793491.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/001/SRR1793491/SRR1793491.fastq.gz
SAMN03333303	SRR1793492	SRX869005	SAMN03333303	SRS839800	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603946_r1	GSM1603946	GSM1603946	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1331510703	26108053	3702	Arabidopsis thaliana	coi1-16 ein2 sid2 ctrl rep1	Illumina HiSeq 2500 sequencing; GSM1603946: coi1-16 ein2 sid2 ctrl rep1; Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603946: coi1-16 ein2 sid2 ctrl rep1; Arabidopsis thaliana; RNA-Seq	coi1-16 ein2 sid2 ctrl rep1	3e48baef7d52ec431f827d20dcab6cba	1008803294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1793492/SRR1793492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/002/SRR1793492/SRR1793492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/002/SRR1793492/SRR1793492.fastq.gz
SAMN03333310	SRR1793493	SRX869006	SAMN03333310	SRS839799	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603947_r1	GSM1603947	GSM1603947	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1371229758	26886858	3702	Arabidopsis thaliana	coi1-16 ein2 sid2 ctrl rep2	Illumina HiSeq 2500 sequencing; GSM1603947: coi1-16 ein2 sid2 ctrl rep2; Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603947: coi1-16 ein2 sid2 ctrl rep2; Arabidopsis thaliana; RNA-Seq	coi1-16 ein2 sid2 ctrl rep2	2123bdf7f2f883a795fb367664370ce9	1048750709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1793493/SRR1793493.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/003/SRR1793493/SRR1793493.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/003/SRR1793493/SRR1793493.fastq.gz
SAMN03333309	SRR1793494	SRX869007	SAMN03333309	SRS839798	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603948_r1	GSM1603948	GSM1603948	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1064391981	20870431	3702	Arabidopsis thaliana	coi1-16 ein2 sid2 ctrl rep3	Illumina HiSeq 2500 sequencing; GSM1603948: coi1-16 ein2 sid2 ctrl rep3; Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603948: coi1-16 ein2 sid2 ctrl rep3; Arabidopsis thaliana; RNA-Seq	coi1-16 ein2 sid2 ctrl rep3	fdf35f65c249171999e424d0d5dfe2c0	809601884	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1793494/SRR1793494.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/004/SRR1793494/SRR1793494.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/004/SRR1793494/SRR1793494.fastq.gz
SAMN03333311	SRR1793495	SRX869008	SAMN03333311	SRS839797	PRJNA274887	SRP053347	PRJNA9506	SRA236885	GSM1603949_r1	GSM1603949	GSM1603949	GSE65740	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1760150199	34512749	3702	Arabidopsis thaliana	coi1-16 ein2 sid2 ozone rep1	Illumina HiSeq 2500 sequencing; GSM1603949: coi1-16 ein2 sid2 ozone rep1; Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of apoplastic reactive oxygen species signaling and dissection of its regulatory pathways	Illumina HiSeq 2500 sequencing; GSM1603949: coi1-16 ein2 sid2 ozone rep1; Arabidopsis thaliana; RNA-Seq	coi1-16 ein2 sid2 ozone rep1	b7a881413b281050121ffcfcd0953778	1325178168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1793495/SRR1793495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/005/SRR1793495/SRR1793495.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/005/SRR1793495/SRR1793495.fastq.gz
