SAMN11953711	SRR9208101	SRX5979116	SAMN11953711	SRS4885100	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS41395-V_RRAS41395-V_1.clean.fq	WT-2	Wound	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	WT-2	HiSeq X Ten	ILLUMINA	4489516800	14965056	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; Wild Type	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; Wild Type	Wounding	f8372f599f7e54a0bcabcbf589e233f6;6b8e5b5fd3ee084d1fdd32adfc06fdc3	1040582637;1115264268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/001/SRR9208101/SRR9208101_2.fastq.gz
SAMN11953711	SRR9208100	SRX5979117	SAMN11953711	SRS4885100	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS41396-V_RRAS41396-V_1.clean.fq	WT-3	Wound	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	WT-3	HiSeq X Ten	ILLUMINA	5295438300	17651461	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; Wild Type	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; Wild Type	Wounding	b0a66f7e1985810ddb4bb889bfdee18f;29c76442d7bd239c58bca7d0150f22ad	1308104597;1388437569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/000/SRR9208100/SRR9208100_2.fastq.gz
SAMN11953710	SRR9208099	SRX5979118	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32736-V_RRAS32736-V_1.clean.fq	Control-2	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	Control-2	HiSeq X Ten	ILLUMINA	3204714300	10682381	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; vector-control	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; vector-control	trans-gene-AtMYB46	dec3ec7b740410475b6e053868cd888e;f4afda294f4aba4fdce06870fdc1b6ae	705992183;761406823	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/009/SRR9208099/SRR9208099_2.fastq.gz
SAMN11953710	SRR9208098	SRX5979119	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32737-V_RRAS32737-V_1.clean.fq	Control-3	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	Control-3	HiSeq X Ten	ILLUMINA	5691640800	18972136	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; vector-control	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; vector-control	trans-gene-AtMYB46	656cd164c09980adeba9dfff3bdea6f2;3103fe58b3dda75252abb04a43ac1a21	1261704735;1336341923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/008/SRR9208098/SRR9208098_2.fastq.gz
SAMN11953711	SRR9208097	SRX5979120	SAMN11953711	SRS4885100	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS41397-V_RRAS41397-V_1.clean.fq	Wound-1	Wound	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	Wound-1	HiSeq X Ten	ILLUMINA	4880520600	16268402	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; Wound	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; Wound	Wounding	3efcd14d5e0c29039c3d804879213030;5c5bff48bd0d3776a4e69dab0f6eeb7d	1199809006;1255436672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/007/SRR9208097/SRR9208097_2.fastq.gz
SAMN11953711	SRR9208096	SRX5979121	SAMN11953711	SRS4885100	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS41398-V_RRAS41398-V_1.clean.fq	Wound-2	Wound	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	Wound-2	HiSeq X Ten	ILLUMINA	2690646900	8968823	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; Wound	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; Wound	Wounding	de1f0bd7de5d3347669c04f66ef9b0dc;3efd452f51d9579a5ac78b284005334a	665064795;688405442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/006/SRR9208096/SRR9208096_2.fastq.gz
SAMN11953710	SRR9208095	SRX5979122	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32738-V_RRAS32738-V_1.clean.fq	AtMYB46-1	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	AtMYB46-1	HiSeq X Ten	ILLUMINA	4548838200	15162794	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; AtMYB46-overexp	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; AtMYB46-overexp	trans-gene-AtMYB46	14a8bc35ebd3979a4888bcf7f0ac7322;3a59e652bd76a87399dc172d719bdec8	1009102038;1068071042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/005/SRR9208095/SRR9208095_2.fastq.gz
SAMN11953710	SRR9208094	SRX5979123	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32739-V_RRAS32739-V_1.clean.fq	AtMYB46-2	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	AtMYB46-2	HiSeq X Ten	ILLUMINA	4808203800	16027346	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; AtMYB46-overexp	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; AtMYB46-overexp	trans-gene-AtMYB46	cfddca41dc2a15502f8089b284f00845;de1681949ffa68a63162f2d5bb4322b2	1059436581;1154527709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/004/SRR9208094/SRR9208094_2.fastq.gz
SAMN11953710	SRR9208093	SRX5979124	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32740-V_RRAS32740-V_1.clean.fq	AtMYB46-3	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	AtMYB46-3	HiSeq X Ten	ILLUMINA	3860417400	12868058	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; AtMYB46-overexp	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; AtMYB46-overexp	trans-gene-AtMYB46	b108c44a5e2254f3cf6054fdc4784227;bf71f14c0349e405ef1062b3d6b4621e	897256546;931918606	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/003/SRR9208093/SRR9208093_2.fastq.gz
SAMN11953710	SRR9208092	SRX5979125	SAMN11953710	SRS4885101	PRJNA546127	SRP200582	PRJNA9506	SRA894703	RRAS32735-V_RRAS32735-V_1.clean.fq	Control-1	AtMYB46	PRJNA546127	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	Control-1	HiSeq X Ten	ILLUMINA	4395751200	14652504	3702	Arabidopsis thaliana	This sample has been submitted by pda|ianmoone on 2020-01-05; Arabidopsis thaliana	HiSeq X Ten sequencing; vector-control	Arabidopsis thaliana cultivar:Columbia Raw sequence reads	HiSeq X Ten sequencing; vector-control	trans-gene-AtMYB46	438954df4c71be0dff82a924d4040805;e87b362733d68a88a3e982d7c4f7b909	970467957;1039342750	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR920/002/SRR9208092/SRR9208092_2.fastq.gz
