SAMEA104345900	ERR2167271	ERX2223713	SAMEA104345900	ERS1970878	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:372-1	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:372-1	98205-1dd-1	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1514100240	29688240	3702	Arabidopsis thaliana	SALK_98205 phase 3	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip recovery	ce69401c9e52c7f82f4c2ec62afe1711	1335942731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/001/ERR2167271/ERR2167271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/001/ERR2167271/ERR2167271.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/001/ERR2167271/ERR2167271.fastq.gz
SAMEA104345901	ERR2167272	ERX2223714	SAMEA104345901	ERS1970879	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-2	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-2	98205-1dd-2	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1488043626	29177326	3702	Arabidopsis thaliana	SALK_98205 phase 3	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip recovery	0b20c92b93b59f97f3ae6142287721dc	1303678654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/002/ERR2167272/ERR2167272.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/002/ERR2167272/ERR2167272.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/002/ERR2167272/ERR2167272.fastq.gz
SAMEA104345902	ERR2167273	ERX2223715	SAMEA104345902	ERS1970880	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-3	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-3	98205-1dd-3	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1480449216	29028416	3702	Arabidopsis thaliana	SALK_98205 phase 3	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip recovery	7aebe7f79b5763f14740c6b86be3dc92	1303567856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/003/ERR2167273/ERR2167273.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/003/ERR2167273/ERR2167273.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/003/ERR2167273/ERR2167273.fastq.gz
SAMEA104345903	ERR2167274	ERX2223716	SAMEA104345903	ERS1970881	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-4	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-4	98205-PVS2-1	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	336268194	6593494	3702	Arabidopsis thaliana	SALK_98205 phase 2	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip cryoprotectant treatment	43b85cdf8abbadd6fab15e17003ae730	296565091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/004/ERR2167274/ERR2167274.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/004/ERR2167274/ERR2167274.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/004/ERR2167274/ERR2167274.fastq.gz
SAMEA104345903	ERR2167275	ERX2223717	SAMEA104345903	ERS1970881	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-5	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-5	98205-PVS2-1	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1198396368	23497968	3702	Arabidopsis thaliana	SALK_98205 phase 2	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip cryoprotectant treatment	1edbf4056091613a92c83016e4ed4236	1084190705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/005/ERR2167275/ERR2167275.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/005/ERR2167275/ERR2167275.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/005/ERR2167275/ERR2167275.fastq.gz
SAMEA104345904	ERR2167276	ERX2223718	SAMEA104345904	ERS1970882	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-6	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-6	98205-PVS2-2	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1458065877	28589527	3702	Arabidopsis thaliana	SALK_98205 phase 2	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip cryoprotectant treatment	28bb983b12badccdb783181bd7e1b5b4	1309445390	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/006/ERR2167276/ERR2167276.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/006/ERR2167276/ERR2167276.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/006/ERR2167276/ERR2167276.fastq.gz
SAMEA104345905	ERR2167277	ERX2223719	SAMEA104345905	ERS1970883	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-7	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-7	98205-PVS2-3	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1475870946	28938646	3702	Arabidopsis thaliana	SALK_98205 phase 2	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip cryoprotectant treatment	36d0d21010af5422431384de992d3b2c	1304443541	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/007/ERR2167277/ERR2167277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/007/ERR2167277/ERR2167277.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/007/ERR2167277/ERR2167277.fastq.gz
SAMEA104345906	ERR2167278	ERX2223720	SAMEA104345906	ERS1970884	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-8	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-8	98205-shoot-1	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1597206372	31317772	3702	Arabidopsis thaliana	SALK_98205 phase 1	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip explants	66583629a6d9a06f5a3ab143e9072647	1466019950	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/008/ERR2167278/ERR2167278.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/008/ERR2167278/ERR2167278.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/008/ERR2167278/ERR2167278.fastq.gz
SAMEA104345907	ERR2167279	ERX2223721	SAMEA104345907	ERS1970885	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-9	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-9	98205-shoot-2	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	1753326654	34378954	3702	Arabidopsis thaliana	SALK_98205 phase 1	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip explants	92558c9385a442150581927f47da3106	1581995605	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/009/ERR2167279/ERR2167279.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/009/ERR2167279/ERR2167279.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/009/ERR2167279/ERR2167279.fastq.gz
SAMEA104345908	ERR2167280	ERX2223722	SAMEA104345908	ERS1970886	PRJEB22967	ERP104697		ERA1116208	ena-RUN-IPK-Gatersleben-10-10-2017-15:21:49:373-10	ena-EXPERIMENT-IPK-Gatersleben-10-10-2017-15:21:49:373-10	98205-shoot-3	ena-STUDY-IPK-Gatersleben-10-10-2017-15:21:50:979-704	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	unspecified	Illumina HiSeq 2500	ILLUMINA	125427003	2459353	3702	Arabidopsis thaliana	SALK_98205 phase 1	Illumina HiSeq 2500 sequencing	Adaptation to osmotic stress induced during Arabidopsis thaliana cryopreservation is regulated by WRKY22	Illumina HiSeq 2500 sequencing	T-DNA insertion line shoot tip explants	362e8c5938457c29f863e5d2f1520f3e	111004997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/000/ERR2167280/ERR2167280.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR216/000/ERR2167280/ERR2167280.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR216/000/ERR2167280/ERR2167280.fastq.gz
