SAMD00244412	DRR243488	DRX233288	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243488	DRX233288	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL2	NextSeq 500	ILLUMINA	1200509223.0	14379476.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	b7dd02e838aaa0ae02a410b9f7d4aa91	706870536	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243488/DRR243488.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243488/DRR243488.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243488/DRR243488.fastq.gz
SAMD00244412	DRR243491	DRX233291	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243491	DRX233291	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL5	NextSeq 500	ILLUMINA	1512850014.0	18119725.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	790081c19846ffe833a3b7501202f2ac	879205970	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243491/DRR243491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243491/DRR243491.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243491/DRR243491.fastq.gz
SAMD00244412	DRR243490	DRX233290	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243490	DRX233290	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL4	NextSeq 500	ILLUMINA	1468083245.0	17583545.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	31874191d5b19ca7cab248836d9d752e	847923045	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243490/DRR243490.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243490/DRR243490.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243490/DRR243490.fastq.gz
SAMD00244412	DRR243492	DRX233292	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243492	DRX233292	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL6	NextSeq 500	ILLUMINA	1150018977.0	13774204.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	3b689144f64c8d227d3a5e5ea7cc3b10	664030639	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243492/DRR243492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243492/DRR243492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243492/DRR243492.fastq.gz
SAMD00244412	DRR243489	DRX233289	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243489	DRX233289	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL3	NextSeq 500	ILLUMINA	1213596858.0	14536181.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	064c85d579965405d6dc53b3c5a1c957	701509328	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243489/DRR243489.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243489/DRR243489.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243489/DRR243489.fastq.gz
SAMD00244412	DRR243487	DRX233287	SAMD00244412	DRS159113	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243487	DRX233287	SAMD00244412	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	COL1	NextSeq 500	ILLUMINA	1364621187.0	16344790.0	3702	Arabidopsis thaliana	Col_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244412	14-day-old wild-type (Col-0) seedlings grown on half-strength MS medium containing 1% sucrose	3ee04d0c2f688f4f8cb7f880865b6825	790084229	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243487/DRR243487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243487/DRR243487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243487/DRR243487.fastq.gz
SAMD00244413	DRR243496	DRX233296	SAMD00244413	DRS159114	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243496	DRX233296	SAMD00244413	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	C1_4-4	NextSeq 500	ILLUMINA	1435792026.0	17196827.0	3702	Arabidopsis thaliana	crwn1crwn4_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	14-day-old crwn1crwn4 seedlings grown on half-strength MS medium containing 1% sucrose	b1d3602383b37da2dcd8e8b77c9b0214	840115635	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243496/DRR243496.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243496/DRR243496.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243496/DRR243496.fastq.gz
SAMD00244413	DRR243498	DRX233298	SAMD00244413	DRS159114	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243498	DRX233298	SAMD00244413	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	C1_4-6	NextSeq 500	ILLUMINA	1200568735.0	14045318.0	3702	Arabidopsis thaliana	crwn1crwn4_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	14-day-old crwn1crwn4 seedlings grown on half-strength MS medium containing 1% sucrose	01fc46b2e377763fc74c99b7f7fd2cb9	711544092	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243498/DRR243498.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243498/DRR243498.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243498/DRR243498.fastq.gz
SAMD00244413	DRR243495	DRX233295	SAMD00244413	DRS159114	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243495	DRX233295	SAMD00244413	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	C1_4-3	NextSeq 500	ILLUMINA	1261366016.0	15107693.0	3702	Arabidopsis thaliana	crwn1crwn4_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	14-day-old crwn1crwn4 seedlings grown on half-strength MS medium containing 1% sucrose	c664777682b68e7867d8e87b661bf97e	730291109	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243495/DRR243495.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243495/DRR243495.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243495/DRR243495.fastq.gz
SAMD00244413	DRR243497	DRX233297	SAMD00244413	DRS159114	PRJDB10483	DRP006608	PRJNA9506	DRA010732	DRR243497	DRX233297	SAMD00244413	DRP006608	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	C1_4-5	NextSeq 500	ILLUMINA	1140098026.0	13655047.0	3702	Arabidopsis thaliana	crwn1crwn4_14-day-old_seedlings_RNAseq	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	The effects of CRWN1 and CRWN4 mutations on gene expression pattern	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00244413	14-day-old crwn1crwn4 seedlings grown on half-strength MS medium containing 1% sucrose	f2d03860b888334e740d420b08a50709	657925531	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243497/DRR243497.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR243/DRR243497/DRR243497.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR243/DRR243497/DRR243497.fastq.gz
