SAMN19594244	SRR14748899	SRX11082705	SAMN19594244	SRS9148366	PRJNA735717	SRP323027		SRA1241530	Col0_L13_rep1_1.fq.gz	7	Col0_L13_rep1	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	7	Illumina HiSeq 4000	ILLUMINA	7615401600.0	25384672.0	3702	Arabidopsis thaliana	Col0 Leaf13 rep1	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 1	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 1	Col0 Leaf13 rep1	76c91abd2c8841bbb8f14ae6234e74a6;e51df239a0ae0e4a99ebf968aabc208f	1742130691;1864113827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/099/SRR14748899/SRR14748899_2.fastq.gz
SAMN19594245	SRR14748898	SRX11082706	SAMN19594245	SRS9148367	PRJNA735717	SRP323027		SRA1241530	Col0_L13_rep2_1.fq.gz	8	Col0_L13_rep2	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	8	Illumina HiSeq 4000	ILLUMINA	7018679700.0	23395599.0	3702	Arabidopsis thaliana	Col0 Leaf13 lep2	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 2	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 2	Col0 Leaf13 lep2	8fc0d0c888dafd7d3d66f17c1cb20861;4ae4a29d9d3ee2304ca2c891de3ae065	1585849410;1708680058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/098/SRR14748898/SRR14748898_2.fastq.gz
SAMN19594246	SRR14748897	SRX11082707	SAMN19594246	SRS9148368	PRJNA735717	SRP323027		SRA1241530	Col0_L13_rep3_1.fq.gz	9	Col0_L13_rep3	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	9	Illumina HiSeq 4000	ILLUMINA	7669944900.0	25566483.0	3702	Arabidopsis thaliana	Col0 Leaf13 lep3	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 3	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 13 mRNA (5 weeks old) replicate 3	Col0 Leaf13 lep3	90f249fe413c24da2313cf291199a0b9;962994f179684ef397df4f7ddd07ab7d	1776697279;2036360291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/097/SRR14748897/SRR14748897_2.fastq.gz
SAMN19594241	SRR14748902	SRX11082702	SAMN19594241	SRS9148363	PRJNA735717	SRP323027		SRA1241530	Col0_L8_rep1_1.fq.gz	4	Col0_L8_rep1	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	4	Illumina HiSeq 4000	ILLUMINA	7767395100.0	25891317.0	3702	Arabidopsis thaliana	Col0 Leaf8 rep1	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old) replicate 1	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old) replicate 1	Col0 Leaf8 rep1	b5542010a46eecc1ceb6c734c181aa9e;ea006746b95d794abbbb621e14e0c99f	1798087321;2036119521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/002/SRR14748902/SRR14748902_2.fastq.gz
SAMN19594242	SRR14748901	SRX11082703	SAMN19594242	SRS9148364	PRJNA735717	SRP323027		SRA1241530	Col0_L8_rep2_1.fq.gz	5	Col0_L8_rep2	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	5	Illumina HiSeq 4000	ILLUMINA	7448310600.0	24827702.0	3702	Arabidopsis thaliana	Col0 Leaf8 rep2	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old)  replicate 2	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old)  replicate 2	Col0 Leaf8 rep2	e8e783a2da5e8a8014dc9fd2cd17040b;d528e26a0e6094c3c56d9cd6b11f2d8d	1731887567;1945381003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/001/SRR14748901/SRR14748901_2.fastq.gz
SAMN19594243	SRR14748900	SRX11082704	SAMN19594243	SRS9148365	PRJNA735717	SRP323027		SRA1241530	Col0_L8_rep3_1.fq.gz	6	Col0_L8_rep3	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	6	Illumina HiSeq 4000	ILLUMINA	7135932900.0	23786443.0	3702	Arabidopsis thaliana	Col0 Leaf8 rep3	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old) replicate 3	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; Col0 Leaf 8 mRNA (5 weeks old) replicate 3	Col0 Leaf8 rep3	613aada77c357729a0225d61de46284c;e091b05cbe48fc26fb3424efab1b10e0	1647845664;1709558327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/000/SRR14748900/SRR14748900_2.fastq.gz
SAMN19594250	SRR14748906	SRX11082698	SAMN19594250	SRS9148359	PRJNA735717	SRP323027		SRA1241530	msl10_L13_rep1_1.fq.gz	13	msl10_L13_rep1	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	13	Illumina HiSeq 4000	ILLUMINA	6328397400.0	21094658.0	3702	Arabidopsis thaliana	msl10_1 Leaf13 rep1	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 1	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 1	msl10_1 Leaf13 rep1	6e80bf54c1e2783146b192a278e70c86;8562685877a7f1517a0a0757d56a9429	1394386139;1509634900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/006/SRR14748906/SRR14748906_2.fastq.gz
SAMN19594251	SRR14748905	SRX11082699	SAMN19594251	SRS9148360	PRJNA735717	SRP323027		SRA1241530	msl10_L13_rep2_1.fq.gz	14	msl10_L13_rep2	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	14	Illumina HiSeq 4000	ILLUMINA	7841331000.0	26137770.0	3702	Arabidopsis thaliana	msl10_1 Leaf13 rep2	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 2	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 2	msl10_1 Leaf13 rep2	345763ea1f866fdbf4fcbced004d0b9a;1609c62b830dcb650b6aa640a49c8616	1804440409;1924212113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/005/SRR14748905/SRR14748905_2.fastq.gz
SAMN19594252	SRR14748904	SRX11082700	SAMN19594252	SRS9148361	PRJNA735717	SRP323027		SRA1241530	msl10_L13_rep3_1.fq.gz	15	msl10_L13_rep3	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	15	Illumina HiSeq 4000	ILLUMINA	6494070000.0	21646900.0	3702	Arabidopsis thaliana	msl10_1 Leaf13 rep3	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 3	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 13 mRNA (5 weeks old) replicate 3	msl10_1 Leaf13 rep3	12bc5f3d403fc4d7c18181f9bfe6cd17;584cd41ed86776d47cc05bfb73528bc2	1448255083;1533652451	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/004/SRR14748904/SRR14748904_2.fastq.gz
SAMN19594247	SRR14748896	SRX11082708	SAMN19594247	SRS9148369	PRJNA735717	SRP323027		SRA1241530	msl10_L8_rep1_1.fq.gz	10	msl10_L8_rep1	PRJNA735717	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	10	Illumina HiSeq 4000	ILLUMINA	7495261800.0	24984206.0	3702	Arabidopsis thaliana	msl10_1 Leaf8 rep1	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 8 mRNA (5 weeks old) replicate 1	Interdependence of a mechanosensitive anion channel and glutamate receptors in distal wound signaling	Illumina HiSeq 4000 sequencing; msl10_1 Leaf 8 mRNA (5 weeks old) replicate 1	msl10_1 Leaf8 rep1	b97f08d9f6d5b78d1c917267ca58b58e;5a02b2e37ad43b1fc5b222a0902eb799	1733927309;1843322204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR147/096/SRR14748896/SRR14748896_2.fastq.gz
