SAMN18928784	SRR14368433	SRX10720964	SAMN18928784	SRS8811377	PRJNA726378	SRP317969		SRA1225834	NG-14839_Col_0_1_lib233732_5746_1_1.fastq.gz	233735	RNASeq_12-2017_Sample1	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233735	Illumina HiSeq 1000	ILLUMINA	1626049116.0	31883316.0	3702	Arabidopsis thaliana	9_7_1	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_1	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_1	RNASeq_12-2017_wild-type_Col_rep1	77d0bf49273942b78f8a119c2b9af546	944239119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/033/SRR14368433/SRR14368433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/033/SRR14368433/SRR14368433.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/033/SRR14368433/SRR14368433.fastq.gz
SAMN18928793	SRR14368422	SRX10720975	SAMN18928793	SRS8811388	PRJNA726378	SRP317969		SRA1225834	NG-14839_Mail_1_lib233738_5746_7_1.fastq.gz	233738	RNASeq_12-2017_Sample10	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233738	Illumina HiSeq 1000	ILLUMINA	2107342440.0	41320440.0	3702	Arabidopsis thaliana	Mail_1	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_1	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_1	RNASeq_12-2017_mail1_rep1	0702ffda28b20d12db9e2b12abeab471	1213730950	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/022/SRR14368422/SRR14368422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/022/SRR14368422/SRR14368422.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/022/SRR14368422/SRR14368422.fastq.gz
SAMN18928794	SRR14368431	SRX10720966	SAMN18928794	SRS8811379	PRJNA726378	SRP317969		SRA1225834	NG-14839_Mail_2_lib233739_5746_7_1.fastq.gz	233739	RNASeq_12-2017_Sample11	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233739	Illumina HiSeq 1000	ILLUMINA	2309996703.0	45294053.0	3702	Arabidopsis thaliana	Mail_2	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_2	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_2	RNASeq_12-2017_mail1_rep2	9d003097659fdfc66dbe92894d8807ec	1324335518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/031/SRR14368431/SRR14368431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/031/SRR14368431/SRR14368431.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/031/SRR14368431/SRR14368431.fastq.gz
SAMN18928795	SRR14368430	SRX10720967	SAMN18928795	SRS8811380	PRJNA726378	SRP317969		SRA1225834	NG-14839_Mail_3_lib236799_5776_1_1.fastq.gz	236799	RNASeq_12-2017_Sample12	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	236799	Illumina HiSeq 1000	ILLUMINA	1512694731.0	29660681.0	3702	Arabidopsis thaliana	Mail_3	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_3	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling mail1_3	RNASeq_12-2017_mail1_rep3	98eecf1d9bee8027096badba3c28f4a2	1179741187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/030/SRR14368430/SRR14368430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/030/SRR14368430/SRR14368430.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/030/SRR14368430/SRR14368430.fastq.gz
SAMN18928785	SRR14368432	SRX10720965	SAMN18928785	SRS8811378	PRJNA726378	SRP317969		SRA1225834	NG-14839_Col_0_2_lib233733_5746_1_1.fastq.gz	233736	RNASeq_12-2017_Sample2	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233736	Illumina HiSeq 1000	ILLUMINA	1931474601.0	37872051.0	3702	Arabidopsis thaliana	9_7_2	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_2	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_2	RNASeq_12-2017_wild-type_Col_rep2	d062e2c4a456468a77b6358f37a19281	1120958153	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/032/SRR14368432/SRR14368432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/032/SRR14368432/SRR14368432.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/032/SRR14368432/SRR14368432.fastq.gz
SAMN18928786	SRR14368429	SRX10720968	SAMN18928786	SRS8811381	PRJNA726378	SRP317969		SRA1225834	NG-14839_Col_0_3_lib233734_5746_1_1.fastq.gz	233737	RNASeq_12-2017_Sample3	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233737	Illumina HiSeq 1000	ILLUMINA	2117019792.0	41510192.0	3702	Arabidopsis thaliana	9_7_3	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_3	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling Col_3	RNASeq_12-2017_wild-type_Col_rep3	bad6fb130a04534400ac7af0c6f1f841	1231371432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/029/SRR14368429/SRR14368429.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/029/SRR14368429/SRR14368429.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/029/SRR14368429/SRR14368429.fastq.gz
SAMN18928787	SRR14368428	SRX10720969	SAMN18928787	SRS8811382	PRJNA726378	SRP317969		SRA1225834	NG-14839_GK028F01_1_lib233729_5746_1_1.fastq.gz	233732	RNASeq_12-2017_Sample4	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233732	Illumina HiSeq 1000	ILLUMINA	1871308677.0	36692327.0	3702	Arabidopsis thaliana	Col_0_1	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_1	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_1	RNASeq_12-2017_mutant_gbpb-1_rep1	09aa53abf371850f3eb02973109d07dc	1084716468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/028/SRR14368428/SRR14368428.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/028/SRR14368428/SRR14368428.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/028/SRR14368428/SRR14368428.fastq.gz
SAMN18928788	SRR14368427	SRX10720970	SAMN18928788	SRS8811383	PRJNA726378	SRP317969		SRA1225834	NG-14839_GK028F01_2_lib233730_5746_1_1.fastq.gz	233733	RNASeq_12-2017_Sample5	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233733	Illumina HiSeq 1000	ILLUMINA	1915153887.0	37552037.0	3702	Arabidopsis thaliana	Col_0_2	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_2	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_2	RNASeq_12-2017_mutant_gbpb-1_rep2	5f1fc1793d0d4e892613432577237d55	1115136903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/027/SRR14368427/SRR14368427.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/027/SRR14368427/SRR14368427.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/027/SRR14368427/SRR14368427.fastq.gz
SAMN18928789	SRR14368426	SRX10720971	SAMN18928789	SRS8811384	PRJNA726378	SRP317969		SRA1225834	NG-14839_GK028F01_3_lib233731_5746_1_1.fastq.gz	233734	RNASeq_12-2017_Sample6	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233734	Illumina HiSeq 1000	ILLUMINA	2013200622.0	39474522.0	3702	Arabidopsis thaliana	Col_0_3	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_3	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling GK028F01_3	RNASeq_12-2017_mutant_gbpb-1_rep3	26b566749c8aaac4ca5f972ed4e96a3a	1162744460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/026/SRR14368426/SRR14368426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/026/SRR14368426/SRR14368426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/026/SRR14368426/SRR14368426.fastq.gz
SAMN18928790	SRR14368425	SRX10720972	SAMN18928790	SRS8811385	PRJNA726378	SRP317969		SRA1225834	NG-14839_9_7_1_lib233735_5746_1_1.fastq.gz	233729	RNASeq_12-2017_Sample7	PRJNA726378	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	233729	Illumina HiSeq 1000	ILLUMINA	1729767969.0	33917019.0	3702	Arabidopsis thaliana	GK028F01_1	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling complemented knockdown gbpb_1	Studies on a component of the plant nuclear lamina	Illumina HiSeq 1000 sequencing; RNA-Seq of Arabidopsis thaliana: whole seedling complemented knockdown gbpb_1	RNASeq_12-2017_gbpb_compl9_7_rep1	ea25e62409b4ef59d9c52026f323c935	1227172756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/025/SRR14368425/SRR14368425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/025/SRR14368425/SRR14368425.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/025/SRR14368425/SRR14368425.fastq.gz
