SAMN16295741	SRR12808232	SRX9277016	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	rbohd_CK_1.R1.fq.gz	10	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	10	HiSeq X Ten	ILLUMINA	6911325079.0	24711097.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; rbohd_CK_1	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; rbohd_CK_1	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	59f3fea748cda4751953592671f1665f;c759d70044d7fa1aaba645fcb0a64a94	1513368655;1556864133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/032/SRR12808232/SRR12808232_2.fastq.gz
SAMN16295741	SRR12808233	SRX9277015	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_NaCl_3.R1.fq.gz	9	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	9	HiSeq X Ten	ILLUMINA	7729006636.0	27804328.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_NaCl_3	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_NaCl_3	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	375a3decac439d7f48180f350187f13b;62e21c8a4e36490aca43ab0c012b3383	1689406192;1853974369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/033/SRR12808233/SRR12808233_2.fastq.gz
SAMN16295741	SRR12808234	SRX9277014	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_NaCl_2.R1.fq.gz	8	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	8	HiSeq X Ten	ILLUMINA	8142353825.0	29025705.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_NaCl_2	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_NaCl_2	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	92febface125aa39fd72d58bd443b790;28d2b5511febb599f8531396aa64c4fd	1774875587;1854098631	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/034/SRR12808234/SRR12808234_2.fastq.gz
SAMN16295741	SRR12808235	SRX9277013	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_NaCl_1.R1.fq.gz	7	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	7	HiSeq X Ten	ILLUMINA	7358867062.0	26372095.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_NaCl_1	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_NaCl_1	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	8aef61858aec1f403f8cb32172dba7b6;95a5dc2898b268aaf9611ec1492618f4	1605918294;1659476748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/035/SRR12808235/SRR12808235_2.fastq.gz
SAMN16295741	SRR12808236	SRX9277012	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_Drought_3.R1.fq.gz	6	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	6	HiSeq X Ten	ILLUMINA	7073908719.0	25244572.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_Drought_3	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_Drought_3	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	d8b993d4c93a5f4ef2070b09f89bdb92;dd609673b603c2d122f5088217fdf14d	1545013819;1681894343	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/036/SRR12808236/SRR12808236_2.fastq.gz
SAMN16295741	SRR12808237	SRX9277011	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_Drought_2.R1.fq.gz	5	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	5	HiSeq X Ten	ILLUMINA	7712115830.0	27351215.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_Drought_2	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_Drought_2	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	1efee9df28dc2a2ef75a8f2041913788;731c349fa5edb8f342d5f9acdb69d1ad	1687094204;1836265026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/037/SRR12808237/SRR12808237_2.fastq.gz
SAMN16295741	SRR12808238	SRX9277010	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	fls_Drought_1.R1.fq.gz	4	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	4	HiSeq X Ten	ILLUMINA	6867385914.0	24358418.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; fls_Drought_1	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; fls_Drought_1	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	8a76e66b7e40a000ee927bf90b473ab4;a8e1a96450255f97ea4d6c73fcd381f0	1500671016;1645748068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/038/SRR12808238/SRR12808238_2.fastq.gz
SAMN16295741	SRR12808239	SRX9277009	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	WT_NaCl_3.R1.fq.gz	27	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	27	HiSeq X Ten	ILLUMINA	8035509681.0	28935462.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; WT_NaCl_3	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; WT_NaCl_3	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	1b396ecf30b77e5eac59430ff4c7d3f1;8aa226c3cb826db1913431c79530d2fc	1761850237;1827253130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/039/SRR12808239/SRR12808239_2.fastq.gz
SAMN16295741	SRR12808240	SRX9277008	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	WT_NaCl_2.R1.fq.gz	26	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	26	HiSeq X Ten	ILLUMINA	8024324332.0	28852061.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; WT_NaCl_2	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; WT_NaCl_2	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	24fcf7868764d088669936e55ba7c780;f926da15d215e7a8055ea432e4b85173	1755282320;1838399449	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/040/SRR12808240/SRR12808240_2.fastq.gz
SAMN16295741	SRR12808241	SRX9277007	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	WT_NaCl_1.R1.fq.gz	25	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	25	HiSeq X Ten	ILLUMINA	6781610590.0	24459229.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; WT_NaCl_1	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; WT_NaCl_1	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	652b72ea4af7535fe03d609f588103d5;f326785c5385cfd1422f8c9ced662e45	1484214804;1544083002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/041/SRR12808241/SRR12808241_2.fastq.gz
SAMN16295741	SRR12808242	SRX9277006	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	WT_Drought_3.R1.fq.gz	24	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	24	HiSeq X Ten	ILLUMINA	7405219724.0	26352835.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; WT_Drought_3	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; WT_Drought_3	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	574cc6f6d540d2ebad5072ea96090ded;183f31205a158ce3ba6bbf13eefc8a7b	1614236272;1754786029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/042/SRR12808242/SRR12808242_2.fastq.gz
SAMN16295741	SRR12808243	SRX9277005	SAMN16295741	SRS7505340	PRJNA666521	SRP287040	PRJNA9506	SRA1141541	WT_Drought_2.R1.fq.gz	23	Endophytic signaling RNA-seq	PRJNA666521	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	23	HiSeq X Ten	ILLUMINA	7633945145.0	27129004.0	3702	Arabidopsis thaliana	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	HiSeq X Ten sequencing; WT_Drought_2	Arabidopsis thaliana Raw sequence reads	HiSeq X Ten sequencing; WT_Drought_2	Plant sample from Arabidopsis thaliana-endophytic signaling RNA-seq	c911b772458c9526ebec6c33be436320;6ae80c21a12f3c9f014e79d391e34a39	1665115245;1804908116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR128/043/SRR12808243/SRR12808243_2.fastq.gz
