SAMN31842501	SRR22385975	SRX18356073	SAMN31842501	SRS15843460	PRJNA843332	SRP377520		SRA1545707	chrNET_noab1.R1.fastq.gz	10	ChrNET_NC_rep1	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	10	Illumina NovaSeq 6000	ILLUMINA	13825501500.0	46085005.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	d2adc73ead826e8ad41eeb4497319b81;b8bc3d1c9d8830061f7cfd2f7d60d331	2258560490;2148422913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/075/SRR22385975/SRR22385975_2.fastq.gz
SAMN31842502	SRR22385990	SRX18356058	SAMN31842502	SRS15843445	PRJNA843332	SRP377520		SRA1545707	chrNET_noab2.R1.fastq.gz	11	ChrNET_NC_rep2	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	11	Illumina NovaSeq 6000	ILLUMINA	12209350800.0	40697836.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	1d1f0b452b47ae4db746b69942fb22ff;294a347c85700676a45b027fb88b3dce	1955938510;1860658465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/090/SRR22385990/SRR22385990_2.fastq.gz
SAMN31842503	SRR22385989	SRX18356059	SAMN31842503	SRS15843446	PRJNA843332	SRP377520		SRA1545707	chrNET_noab3.R1.fastq.gz	12	ChrNET_NC_rep3	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	12	Illumina NovaSeq 6000	ILLUMINA	3201610500.0	10672035.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	bd3a9613215ea3553e643aa3af3994f7;73a0a41a13db6967a3a4be520601cf3c	534341306;492487832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/089/SRR22385989/SRR22385989_2.fastq.gz
SAMN31842498	SRR22385978	SRX18356070	SAMN31842498	SRS15843457	PRJNA843332	SRP377520		SRA1545707	chrNET1.R1.fastq.gz	7	ChrNET_rep1	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	7	Illumina NovaSeq 6000	ILLUMINA	16632438300.0	55441461.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	439edf327457485dd35841db895451a6;bef6f892d3c097be050af77cbd75b15a	2595007490;2629146518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/078/SRR22385978/SRR22385978_2.fastq.gz
SAMN31842499	SRR22385977	SRX18356071	SAMN31842499	SRS15843458	PRJNA843332	SRP377520		SRA1545707	chrNET2.R1.fastq.gz	8	ChrNET_rep2	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	8	Illumina NovaSeq 6000	ILLUMINA	11724909000.0	39083030.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	2534ae4f7bbd3d0ce70bbb9e79559409;9f632b49bc63afd6310682202590ca88	1782430928;1810567279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/077/SRR22385977/SRR22385977_2.fastq.gz
SAMN31842500	SRR22385976	SRX18356072	SAMN31842500	SRS15843459	PRJNA843332	SRP377520		SRA1545707	chrNET3.R1.fastq.gz	9	ChrNET_rep3	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	9	Illumina NovaSeq 6000	ILLUMINA	16107522600.0	53691742.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; ChrNET of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	28034a8f629182919d52e2866bba7b6a;0e4c4470e22c44c9b3b412a752ccf1d6	2381415707;2528608928	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/076/SRR22385976/SRR22385976_2.fastq.gz
SAMN31842507	SRR22385985	SRX18356063	SAMN31842507	SRS15843450	PRJNA843332	SRP377520		SRA1545707	GRO_UTP1.R1.fastq.gz	16	GRO_NC_rep1	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	16	Illumina NovaSeq 6000	ILLUMINA	12717282600.0	42390942.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	05480e61250f7c9a60d80c46ccf9d9aa;df178ac3948bd0ea742ccbce30cc96c3	1716583838;1937583579	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/085/SRR22385985/SRR22385985_2.fastq.gz
SAMN31842508	SRR22385984	SRX18356064	SAMN31842508	SRS15843451	PRJNA843332	SRP377520		SRA1545707	GRO_UTP2.R1.fastq.gz	17	GRO_NC_rep2	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	17	Illumina NovaSeq 6000	ILLUMINA	11943647700.0	39812159.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	c30a457d526395aecd4e36f8c706099b;0206345e833d5c2bb8c2a541501b99a9	1844016989;1862974994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/084/SRR22385984/SRR22385984_2.fastq.gz
SAMN31842509	SRR22385983	SRX18356065	SAMN31842509	SRS15843452	PRJNA843332	SRP377520		SRA1545707	GRO_UTP3.R1.fastq.gz	18	GRO_NC_rep3	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	18	Illumina NovaSeq 6000	ILLUMINA	14210590200.0	47368634.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; Negative control of GRO_crude of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	ccdc98c29564e8a1eea4b1627e5be908;251e2ff0c22eb4ba3a7bcab8f6bcf614	2143473980;2205246997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/083/SRR22385983/SRR22385983_2.fastq.gz
SAMN31842504	SRR22385988	SRX18356060	SAMN31842504	SRS15843447	PRJNA843332	SRP377520		SRA1545707	GRO_crude1.R1.fastq.gz	13	GRO_crude_rep1	PRJNA843332	PAIRED	other	TRANSCRIPTOMIC	OTHER	13	Illumina NovaSeq 6000	ILLUMINA	16475742900.0	54919143.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; GRO_crude of Arabidopsis	Comparative analysis of nascent RNA sequencing methods in Arabidopsis	Illumina NovaSeq 6000 sequencing; GRO_crude of Arabidopsis	This sample has been submitted by pda|minliu1023 on 2022-12-04; Arabidopsis thaliana	66868e2cabd59fe5280199aa52699dd0;342fb38d5c81185b925f6250036ab2c5	2418799428;2479789831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR223/088/SRR22385988/SRR22385988_2.fastq.gz
