SAMD00159935	DRR167728	DRX158342	SAMD00159935	DRS171761	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167728	DRX158342	SAMD00159935	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	WT_ABA_1	NextSeq 500	ILLUMINA	1016014337.0	11897045.0	3702	Arabidopsis thaliana	WT (Col-0), biological replicate 1	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159935	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159935	mock treated	aff01fd57003b9e5a299a91642b8fe0e	656093142	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167728/DRR167728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167728/DRR167728.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167728/DRR167728.fastq.gz
SAMD00159936	DRR167729	DRX158343	SAMD00159936	DRS171762	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167729	DRX158343	SAMD00159936	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	WT_ABA_2	NextSeq 500	ILLUMINA	944973948.0	11064516.0	3702	Arabidopsis thaliana	WT (Col-0), biological replicate 2	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159936	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159936	mock treated	de1bc6c1f95d8755275cb5ab85ea85ec	614881030	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167729/DRR167729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167729/DRR167729.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167729/DRR167729.fastq.gz
SAMD00159937	DRR167730	DRX158344	SAMD00159937	DRS171763	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167730	DRX158344	SAMD00159937	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	WT_ABA_3	NextSeq 500	ILLUMINA	1653714825.0	19362549.0	3702	Arabidopsis thaliana	WT (Col-0), biological replicate 3	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159937	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159937	mock treated	29e867fde434f5ecd51f2a8f6a355cba	1071171786	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167730/DRR167730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167730/DRR167730.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167730/DRR167730.fastq.gz
SAMD00159938	DRR167731	DRX158345	SAMD00159938	DRS171764	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167731	DRX158345	SAMD00159938	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	WT_ABA_4	NextSeq 500	ILLUMINA	1392929807.0	16311447.0	3702	Arabidopsis thaliana	WT (Col-0), biological replicate 4	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159938	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159938	mock treated	5b6e0d42838181a26ef7b9240bd92278	900123660	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167731/DRR167731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167731/DRR167731.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167731/DRR167731.fastq.gz
SAMD00159939	DRR167732	DRX158346	SAMD00159939	DRS171765	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167732	DRX158346	SAMD00159939	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	WT_ABA_5	NextSeq 500	ILLUMINA	747703010.0	8754799.0	3702	Arabidopsis thaliana	WT (Col-0), biological replicate 5	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159939	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159939	mock treated	c957fbc523af417168ba6343136d7d25	480588650	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167732/DRR167732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167732/DRR167732.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167732/DRR167732.fastq.gz
SAMD00159940	DRR167733	DRX158347	SAMD00159940	DRS171766	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167733	DRX158347	SAMD00159940	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	jmj30jmj32_ABA_1	NextSeq 500	ILLUMINA	821037176.0	9615012.0	3702	Arabidopsis thaliana	jmj30-2 jmj32-1, biological replicate 1	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159940	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159940	mock treated	c2cadbd3f94c627491332036ff83e728	526919809	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167733/DRR167733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167733/DRR167733.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167733/DRR167733.fastq.gz
SAMD00159941	DRR167734	DRX158348	SAMD00159941	DRS171767	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167734	DRX158348	SAMD00159941	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	jmj30jmj32_ABA_2	NextSeq 500	ILLUMINA	734442694.0	8599435.0	3702	Arabidopsis thaliana	jmj30-2 jmj32-1, biological replicate 2	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159941	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159941	mock treated	687ba96ab1a18e82a4b22249c756a831	476835487	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167734/DRR167734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167734/DRR167734.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167734/DRR167734.fastq.gz
SAMD00159942	DRR167735	DRX158349	SAMD00159942	DRS171768	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167735	DRX158349	SAMD00159942	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	jmj30jmj32_ABA_3	NextSeq 500	ILLUMINA	935687171.0	10952289.0	3702	Arabidopsis thaliana	jmj30-2 jmj32-1, biological replicate 3	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159942	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159942	mock treated	c51d0aac0f2ff5ef065badf3be67050d	585856730	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167735/DRR167735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167735/DRR167735.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167735/DRR167735.fastq.gz
SAMD00159943	DRR167736	DRX158350	SAMD00159943	DRS171769	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167736	DRX158350	SAMD00159943	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	jmj30jmj32_ABA_4	NextSeq 500	ILLUMINA	750259622.0	8785058.0	3702	Arabidopsis thaliana	jmj30-2 jmj32-1, biological replicate 4	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159943	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159943	mock treated	0eb879c50345bdd61f1891abf28799d5	490347603	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167736/DRR167736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167736/DRR167736.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167736/DRR167736.fastq.gz
SAMD00159944	DRR167737	DRX158351	SAMD00159944	DRS171770	PRJDB7959	DRP006954	PRJNA9506	DRA007991	DRR167737	DRX158351	SAMD00159944	DRP006954	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	jmj30jmj32_ABA_5	NextSeq 500	ILLUMINA	948411843.0	11103158.0	3702	Arabidopsis thaliana	jmj30-2 jmj32-1, biological replicate 5	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159944	The Jumonji-C domain-containing proteins JUMONJI 30 and JUMONJI 32 control abscisic acid-dependent growth arrest during Arabidopsis post-germination.	NextSeq 500 sequencing; NextSeq 500 sequencing of SAMD00159944	mock treated	89436fd7bdd6aa92899c24705687c644	618006779	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167737/DRR167737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR167/DRR167737/DRR167737.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR167/DRR167737/DRR167737.fastq.gz
