SAMN12071734	SRR9308860	SRX6076495	SAMN12071734	SRS4978434	PRJNA549137	SRP201573		SRA899996	K002000254_91666_1.fq.gz	192 - A3	3	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	192 - A3	Illumina HiSeq 4000	ILLUMINA	8869894446.0	58695548.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	stigmatic papillae appear	8e24c2e8cf3cc68c97339923c63e8756;602ef7aab923c364b8aa24cd0c95ddc4	1950618899;2115263646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/000/SRR9308860/SRR9308860_2.fastq.gz
SAMN12071734	SRR9308859	SRX6076496	SAMN12071734	SRS4978434	PRJNA549137	SRP201573		SRA899996	K002000254_91664_1.fq.gz	191 - A3	3	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	191 - A3	Illumina HiSeq 4000	ILLUMINA	6484473444.0	42884456.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	stigmatic papillae appear	d9917d3058ec0645356dc52e34027a8f;eb63dc482ec8aa4b1387014c95ef017d	1421133046;1523816929	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/009/SRR9308859/SRR9308859_2.fastq.gz
SAMN12071733	SRR9308858	SRX6076497	SAMN12071733	SRS4978435	PRJNA549137	SRP201573		SRA899996	K002000254_91658_1.fq.gz	181 - A2	2	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	181 - A2	Illumina HiSeq 4000	ILLUMINA	6935660030.0	45874401.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	petal primordia stalked at base	d1ca356899236ba8af2527d593acc0f6;c1a4f4ba401b1d327b636308c1ea1995	1528176829;1665760663	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/008/SRR9308858/SRR9308858_2.fastq.gz
SAMN12071733	SRR9308857	SRX6076498	SAMN12071733	SRS4978435	PRJNA549137	SRP201573		SRA899996	K002000254_91656_1.fq.gz	180 - A2	2	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	180 - A2	Illumina HiSeq 4000	ILLUMINA	6981922037.0	46186521.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	petal primordia stalked at base	2dfb98699bbafaf338d18896b589a84c;056005b4549904b100410dbfa577bfc5	1583107611;1727625600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/007/SRR9308857/SRR9308857_2.fastq.gz
SAMN12071733	SRR9308856	SRX6076499	SAMN12071733	SRS4978435	PRJNA549137	SRP201573		SRA899996	K002000254_91662_1.fq.gz	160 - A2	2	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	160 - A2	Illumina HiSeq 4000	ILLUMINA	5719213642.0	37837684.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	petal primordia stalked at base	02ed3c708eea843ca7653ef3dfd837c6;8b0297b37c2888e83973d0144dae5dd8	1259231653;1362897239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/006/SRR9308856/SRR9308856_2.fastq.gz
SAMN12071733	SRR9308855	SRX6076500	SAMN12071733	SRS4978435	PRJNA549137	SRP201573		SRA899996	K002000254_91660_1.fq.gz	182 - A2	2	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	182 - A2	Illumina HiSeq 4000	ILLUMINA	6648649675.0	43978724.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	petal primordia stalked at base	a05d0df871b291c625a25de29c8a2820;4eabd975062bfd6fb9ea14092b1c509e	1499487342;1634961760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/005/SRR9308855/SRR9308855_2.fastq.gz
SAMN12071732	SRR9308854	SRX6076501	SAMN12071732	SRS4978436	PRJNA549137	SRP201573		SRA899996	K002000254_91650_1.fq.gz	169 - A1	1	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	169 - A1	Illumina HiSeq 4000	ILLUMINA	6298262499.0	41676737.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	sepals enclose bud	7ca65f79f6f543ef077553b54b300356;ba66def542d4e2332139f8378ae5bf17	1395855265;1531790283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/004/SRR9308854/SRR9308854_2.fastq.gz
SAMN12071732	SRR9308853	SRX6076502	SAMN12071732	SRS4978436	PRJNA549137	SRP201573		SRA899996	K002000254_91648_1.fq.gz	167 - A1	1	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	167 - A1	Illumina HiSeq 4000	ILLUMINA	7370937687.0	48775170.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	sepals enclose bud	804627ffce1a3ec46a064c7f74bfcbc1;dcca49b663186904a19e69e0b91e79e6	1657453118;1806280617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/003/SRR9308853/SRR9308853_2.fastq.gz
SAMN12071732	SRR9308852	SRX6076503	SAMN12071732	SRS4978436	PRJNA549137	SRP201573		SRA899996	K002000254_91654_1.fq.gz	161 - A1	1	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	161 - A1	Illumina HiSeq 4000	ILLUMINA	6508255161.0	43043963.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	sepals enclose bud	0f0f209b907a60a6d92d53bb8f88a8f9;9b85ed8f9a7367d76b00feb2bcff03c6	1454571795;1590247469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/002/SRR9308852/SRR9308852_2.fastq.gz
SAMN12071732	SRR9308851	SRX6076504	SAMN12071732	SRS4978436	PRJNA549137	SRP201573		SRA899996	K002000254_91652_1.fq.gz	170 - A1	1	PRJNA549137	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	170 - A1	Illumina HiSeq 4000	ILLUMINA	6508674482.0	43053580.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|roseredclover on 2020-04-14; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	A protocol for Laser Microdissection (LMD) followed by transcriptome analysis of plant reproductive tissue in phylogenetically distant angiosperms	Illumina HiSeq 4000 sequencing; RNA-Seq of A. thaliana carpels	sepals enclose bud	fd8533d9de022721401b5155fc224749;924807e1c5887e75a031784555a51ab8	1453375283;1551990678	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR930/001/SRR9308851/SRR9308851_2.fastq.gz
