SAMN19356954	SRR14663585	SRX11002289	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_x127_3_RNA_S29_L004_R1_001.fastq.gz	50	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	50	Illumina HiSeq 4000	ILLUMINA	997064025.0	19550275.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep3	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep3	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	108b654f8493bfb15488e9d99fae5b7d	543290510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/085/SRR14663585/SRR14663585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/085/SRR14663585/SRR14663585.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/085/SRR14663585/SRR14663585.fastq.gz
SAMN19356954	SRR14663586	SRX11002288	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_x127_2_RNA_S26_L004_R1_001.fastq.gz	49	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	49	Illumina HiSeq 4000	ILLUMINA	1294632552.0	25384952.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep2	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep2	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	6a8e843935a02f720991c71c005c1e3d	704027213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/086/SRR14663586/SRR14663586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/086/SRR14663586/SRR14663586.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/086/SRR14663586/SRR14663586.fastq.gz
SAMN19356954	SRR14663587	SRX11002287	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_x127_1_RNA_S42_L004_R1_001.fastq.gz	48	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	48	Illumina HiSeq 4000	ILLUMINA	941840307.0	18467457.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep1	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/2/r7_rep1	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	3ac5fecbc7bb34f1ef3e34e3846b5ed1	509508330	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/087/SRR14663587/SRR14663587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/087/SRR14663587/SRR14663587.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/087/SRR14663587/SRR14663587.fastq.gz
SAMN19356954	SRR14663588	SRX11002286	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_WT_3_RNA_S40_L004_R1_001.fastq.gz	47	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	47	Illumina HiSeq 4000	ILLUMINA	909555828.0	17834428.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep3	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep3	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	b7b0accb43186d4a824f5b1eab44edfc	494913905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/088/SRR14663588/SRR14663588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/088/SRR14663588/SRR14663588.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/088/SRR14663588/SRR14663588.fastq.gz
SAMN19356954	SRR14663589	SRX11002285	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_WT_2_RNA_S8_L004_R1_001.fastq.gz	46	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	46	Illumina HiSeq 4000	ILLUMINA	1005862953.0	19722803.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep2	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep2	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	9b146c2dc263d0431277fd3cfc019ca3	547524304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/089/SRR14663589/SRR14663589.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/089/SRR14663589/SRR14663589.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/089/SRR14663589/SRR14663589.fastq.gz
SAMN19356954	SRR14663593	SRX11002284	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	TKSI30_WT_1_RNA_S2_L004_R1_001.fastq.gz	45	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	45	Illumina HiSeq 4000	ILLUMINA	1005826845.0	19722095.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep1	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_rep1	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	d2796d7ff44698db280bac25bd89e55c	544454954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/093/SRR14663593/SRR14663593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/093/SRR14663593/SRR14663593.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/093/SRR14663593/SRR14663593.fastq.gz
SAMN19356954	SRR14663648	SRX11002226	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya8_S19_L003_R1_001.fastq.gz	59	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	59	Illumina HiSeq 4000	ILLUMINA	427532796.0	8382996.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep3	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep3	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	b1390a5c3d713e0836c09878b62a90c4	238146500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/048/SRR14663648/SRR14663648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/048/SRR14663648/SRR14663648.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/048/SRR14663648/SRR14663648.fastq.gz
SAMN19356954	SRR14663649	SRX11002225	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya19_S16_L003_R1_001.fastq.gz	58	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	58	Illumina HiSeq 4000	ILLUMINA	464008098.0	9098198.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep2	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep2	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	95014ae6a474acf9486fe7b6ccc03f9b	254321051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/049/SRR14663649/SRR14663649.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/049/SRR14663649/SRR14663649.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/049/SRR14663649/SRR14663649.fastq.gz
SAMN19356954	SRR14663650	SRX11002224	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya1_S17_L003_R1_001.fastq.gz	57	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	57	Illumina HiSeq 4000	ILLUMINA	377681061.0	7405511.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep1	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatxr7_rep1	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	074bed4172688379aeca86502b986e39	211440042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/050/SRR14663650/SRR14663650.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/050/SRR14663650/SRR14663650.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/050/SRR14663650/SRR14663650.fastq.gz
SAMN19356954	SRR14663651	SRX11002223	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya3_S18_L003_R1_001.fastq.gz	56	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	56	Illumina HiSeq 4000	ILLUMINA	473414742.0	9282642.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep3	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep3	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	998cd154d71beb68ff10d335956593ca	260346110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/051/SRR14663651/SRR14663651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/051/SRR14663651/SRR14663651.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/051/SRR14663651/SRR14663651.fastq.gz
SAMN19356954	SRR14663652	SRX11002222	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya14_S14_L003_R1_001.fastq.gz	55	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	55	Illumina HiSeq 4000	ILLUMINA	509612553.0	9992403.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep2	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep2	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	e2b0eb79815c9809d899776bf720f965	285260334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/052/SRR14663652/SRR14663652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/052/SRR14663652/SRR14663652.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/052/SRR14663652/SRR14663652.fastq.gz
SAMN19356954	SRR14663653	SRX11002221	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya12_S12_L003_R1_001.fastq.gz	54	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	54	Illumina HiSeq 4000	ILLUMINA	500781342.0	9819242.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep1	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingatx1/atx2_rep1	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	259c3c935e6e9c5c872c1567b898cabe	276463393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/053/SRR14663653/SRR14663653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/053/SRR14663653/SRR14663653.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/053/SRR14663653/SRR14663653.fastq.gz
SAMN19356954	SRR14663654	SRX11002220	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya7_S11_L003_R1_001.fastq.gz	53	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	53	Illumina HiSeq 4000	ILLUMINA	510330276.0	10006476.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep3	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep3	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	d1fa68e9fc4055868b9ed31834196ce1	275981670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/054/SRR14663654/SRR14663654.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/054/SRR14663654/SRR14663654.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/054/SRR14663654/SRR14663654.fastq.gz
SAMN19356954	SRR14663655	SRX11002219	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya16_S15_L003_R1_001.fastq.gz	52	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	52	Illumina HiSeq 4000	ILLUMINA	467648376.0	9169576.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep2	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep2	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	67c8d756ca2fa582f9149be5366ed7be	263605133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/055/SRR14663655/SRR14663655.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/055/SRR14663655/SRR14663655.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/055/SRR14663655/SRR14663655.fastq.gz
SAMN19356954	SRR14663656	SRX11002218	SAMN19356954	SRS9076501	PRJNA732996	SRP321533		SRA1237675	Oya13_S13_L003_R1_001.fastq.gz	51	A.thaliana_seedling	PRJNA732996	SINGLE	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	51	Illumina HiSeq 4000	ILLUMINA	487286028.0	9554628.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep1	Comparative studies on H3K4 methylases in A.thaliana	Illumina HiSeq 4000 sequencing; mRNA-seqofArabidopsisthaliana:seedlingWT_2_rep1	This sample has been submitted by pda|satoyo08@orcid on 2022-07-06; Arabidopsis thaliana	698971b1d68c848677d77c97340e8671	266709151	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/056/SRR14663656/SRR14663656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR146/056/SRR14663656/SRR14663656.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR146/056/SRR14663656/SRR14663656.fastq.gz
