SAMN15585750	SRR12272521	SRX8777525	SAMN15585750	SRS7048087	PRJNA647414	SRP272654		SRA1101013	E3_1.fastq.gz	1	WT_BRZ0_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	1	Illumina HiSeq 3000	ILLUMINA	366337700.0	7326754.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	59cc36184a7131b3f007096f53287863	258079785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/021/SRR12272521/SRR12272521.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/021/SRR12272521/SRR12272521.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/021/SRR12272521/SRR12272521.fastq.gz
SAMN15585751	SRR12272520	SRX8777526	SAMN15585751	SRS7048088	PRJNA647414	SRP272654		SRA1101013	E3_2.fastq.gz	2	WT_BRZ0_NA_2	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	2	Illumina HiSeq 3000	ILLUMINA	269042950.0	5380859.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	a6959ca0d3b2d66b292fb49ee39caffd	190136112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/020/SRR12272520/SRR12272520.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/020/SRR12272520/SRR12272520.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/020/SRR12272520/SRR12272520.fastq.gz
SAMN15585752	SRR12272509	SRX8777537	SAMN15585752	SRS7048099	PRJNA647414	SRP272654		SRA1101013	E3_4.fastq.gz	3	WT_BRZ0_NA_4	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	3	Illumina HiSeq 3000	ILLUMINA	291502400.0	5830048.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	76a7740d6054690d01983f7740760ec6	202850705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/009/SRR12272509/SRR12272509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/009/SRR12272509/SRR12272509.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/009/SRR12272509/SRR12272509.fastq.gz
SAMN15585753	SRR12272506	SRX8777540	SAMN15585753	SRS7048102	PRJNA647414	SRP272654		SRA1101013	E3_5.fastq.gz	4	WT_BRZ0_NA_5	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	4	Illumina HiSeq 3000	ILLUMINA	186354200.0	3727084.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	cccf255c7d9dcc86d03d5a91a9ef8e40	131363761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/006/SRR12272506/SRR12272506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/006/SRR12272506/SRR12272506.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/006/SRR12272506/SRR12272506.fastq.gz
SAMN15585754	SRR12272517	SRX8777529	SAMN15585754	SRS7048091	PRJNA647414	SRP272654		SRA1101013	E3_26.fastq.gz	13	WT_BRZ250_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	13	Illumina HiSeq 3000	ILLUMINA	350422550.0	7008451.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	74786433983cff05197bc61f38d247ec	245839257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/017/SRR12272517/SRR12272517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/017/SRR12272517/SRR12272517.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/017/SRR12272517/SRR12272517.fastq.gz
SAMN15585755	SRR12272516	SRX8777530	SAMN15585755	SRS7048092	PRJNA647414	SRP272654		SRA1101013	E3_27.fastq.gz	14	WT_BRZ250_NA_2	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	14	Illumina HiSeq 3000	ILLUMINA	183837150.0	3676743.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	6642beff4ddfcfbe3437a1c5a298cd71	127589186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/016/SRR12272516/SRR12272516.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/016/SRR12272516/SRR12272516.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/016/SRR12272516/SRR12272516.fastq.gz
SAMN15585756	SRR12272515	SRX8777531	SAMN15585756	SRS7048093	PRJNA647414	SRP272654		SRA1101013	E3_28.fastq.gz	15	WT_BRZ250_NA_3	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	15	Illumina HiSeq 3000	ILLUMINA	181394950.0	3627899.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	81482245f06f4af7ce17de18c169d8a5	123435478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/015/SRR12272515/SRR12272515.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/015/SRR12272515/SRR12272515.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/015/SRR12272515/SRR12272515.fastq.gz
SAMN15585757	SRR12272505	SRX8777541	SAMN15585757	SRS7048103	PRJNA647414	SRP272654		SRA1101013	E3_6.fastq.gz	5	baf1_BRZ0_NA_1	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	5	Illumina HiSeq 3000	ILLUMINA	248395700.0	4967914.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	58733520c7a37e64d067ec6463e62737	174444353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/005/SRR12272505/SRR12272505.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/005/SRR12272505/SRR12272505.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/005/SRR12272505/SRR12272505.fastq.gz
SAMN15585758	SRR12272504	SRX8777542	SAMN15585758	SRS7048104	PRJNA647414	SRP272654		SRA1101013	E3_7.fastq.gz	6	baf1_BRZ0_NA_2	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	6	Illumina HiSeq 3000	ILLUMINA	249532450.0	4990649.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	595f7b3f80e765fcbd5ce7687000d607	175565957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/004/SRR12272504/SRR12272504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/004/SRR12272504/SRR12272504.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/004/SRR12272504/SRR12272504.fastq.gz
SAMN15585759	SRR12272503	SRX8777543	SAMN15585759	SRS7048105	PRJNA647414	SRP272654		SRA1101013	E3_8.fastq.gz	7	baf1_BRZ0_NA_3	PRJNA647414	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	7	Illumina HiSeq 3000	ILLUMINA	300503450.0	6010069.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	BAF1 and Brassinosteroid related mutant in Arabidopsis	Illumina HiSeq 3000 sequencing; QuantSeq for Arabidopsis thalian	This sample has been submitted by pda|jianghao@iastate.edu on 2022-08-03; Arabidopsis thaliana	0f30a112d423990e0873b02956b941af	211165075	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/003/SRR12272503/SRR12272503.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR122/003/SRR12272503/SRR12272503.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR122/003/SRR12272503/SRR12272503.fastq.gz
