SAMEA14409901	ERR9751717	ERX9299564	SAMEA14409901	ERS12014680	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:264-27288	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:264-27287	D1	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2998558503.0	40308302.0	3702	Arabidopsis thaliana	D1_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	c87d455fbfd8038d3c2be3865167c8d1	1773794010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/007/ERR9751717/ERR9751717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/007/ERR9751717/ERR9751717.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/007/ERR9751717/ERR9751717.fastq.gz
SAMEA14409902	ERR9751718	ERX9299565	SAMEA14409902	ERS12014681	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:265-27290	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:265-27289	D2	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2902840738.0	39046288.0	3702	Arabidopsis thaliana	D2_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	bd03ee94b994dd18882a6e8c0a55b9c3	1716118896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/008/ERR9751718/ERR9751718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/008/ERR9751718/ERR9751718.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/008/ERR9751718/ERR9751718.fastq.gz
SAMEA14409903	ERR9751719	ERX9299566	SAMEA14409903	ERS12014682	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:265-27292	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:265-27291	D3	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2795843568.0	37474647.0	3702	Arabidopsis thaliana	D3_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	0dccc294a59b85a3811d3e9e7bb092ce	1658198934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/009/ERR9751719/ERR9751719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/009/ERR9751719/ERR9751719.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/009/ERR9751719/ERR9751719.fastq.gz
SAMEA14409904	ERR9751720	ERX9299567	SAMEA14409904	ERS12014683	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:265-27294	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:265-27293	D4	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2901441944.0	38880541.0	3702	Arabidopsis thaliana	D4_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	e1be815d3041bcb509b62fb257ecba90	1719598598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/000/ERR9751720/ERR9751720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/000/ERR9751720/ERR9751720.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/000/ERR9751720/ERR9751720.fastq.gz
SAMEA14409905	ERR9751721	ERX9299568	SAMEA14409905	ERS12014684	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:266-27296	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:265-27295	D6	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2662038440.0	35816361.0	3702	Arabidopsis thaliana	D6_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	21e40dcc68c6249a696a7eb9b084ce59	1602624954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/001/ERR9751721/ERR9751721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/001/ERR9751721/ERR9751721.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/001/ERR9751721/ERR9751721.fastq.gz
SAMEA14409906	ERR9751722	ERX9299569	SAMEA14409906	ERS12014685	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:266-27298	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:266-27297	D7	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2805758449.0	37595961.0	3702	Arabidopsis thaliana	D7_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	5679c3d44d3ac54e7a01a1180673571a	1658884202	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/002/ERR9751722/ERR9751722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/002/ERR9751722/ERR9751722.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/002/ERR9751722/ERR9751722.fastq.gz
SAMEA14409907	ERR9751723	ERX9299570	SAMEA14409907	ERS12014686	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:266-27300	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:266-27299	D8	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2454701653.0	33417023.0	3702	Arabidopsis thaliana	D8_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	7f8330b88a4e098b492d080f34940fab	1439372261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/003/ERR9751723/ERR9751723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/003/ERR9751723/ERR9751723.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/003/ERR9751723/ERR9751723.fastq.gz
SAMEA14409908	ERR9751724	ERX9299571	SAMEA14409908	ERS12014687	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:266-27302	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:266-27301	D10	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2846013557.0	38672723.0	3702	Arabidopsis thaliana	D10_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	43e3087fc919662a9cb631722ead0832	1667293499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/004/ERR9751724/ERR9751724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/004/ERR9751724/ERR9751724.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/004/ERR9751724/ERR9751724.fastq.gz
SAMEA14409909	ERR9751725	ERX9299572	SAMEA14409909	ERS12014688	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:267-27304	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:266-27303	D11	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2702385486.0	36370747.0	3702	Arabidopsis thaliana	D11_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	a73627f5916400df43e5e1fbea1c5d74	1586415663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/005/ERR9751725/ERR9751725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/005/ERR9751725/ERR9751725.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/005/ERR9751725/ERR9751725.fastq.gz
SAMEA14409910	ERR9751726	ERX9299573	SAMEA14409910	ERS12014689	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:267-27306	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:267-27305	D12	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2720152371.0	36613894.0	3702	Arabidopsis thaliana	D12_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	5005442343a3d993a169bf06cca40a78	1609791124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/006/ERR9751726/ERR9751726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/006/ERR9751726/ERR9751726.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/006/ERR9751726/ERR9751726.fastq.gz
SAMEA14409911	ERR9751727	ERX9299574	SAMEA14409911	ERS12014690	PRJEB52917	ERP137672		ERA14541149	ena-RUN-TAB-20-05-2022-16:21:46:267-27308	ena-EXPERIMENT-TAB-20-05-2022-16:21:46:267-27307	E2	eb629407-baca-4a09-9650-6bfb005309f9	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2519070614.0	33558154.0	3702	Arabidopsis thaliana	E2_R1.fastq	NextSeq 500 sequencing	RNA-Seq from single sepal Col-0 Arabidopsis samples	NextSeq 500 sequencing	RNA-Seq from single sepal	33eef33148fab0c68e1d8cdd0440d6ec	1489919277	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/007/ERR9751727/ERR9751727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR975/007/ERR9751727/ERR9751727.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR975/007/ERR9751727/ERR9751727.fastq.gz
