SAMEA8961900	ERR6222539	ERX5857489	SAMEA8961900	ERS6644651	PRJEB46181	ERP130393		ERA5201814	webin-reads-SAMEA8961900	webin-reads-SAMEA8961900	WT_MS2_1	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	3386188882.0	44791205.0	3702	Arabidopsis thaliana	Wild-type control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961900	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961900	Wild-type control grown on +N medium.	48c71785fa27547e83cd6aa315e4192c	1994814350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/009/ERR6222539/ERR6222539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/009/ERR6222539/ERR6222539.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/009/ERR6222539/ERR6222539.fastq.gz
SAMEA8961901	ERR6222541	ERX5857491	SAMEA8961901	ERS6644652	PRJEB46181	ERP130393		ERA5202084	webin-reads-SAMEA8961901	webin-reads-SAMEA8961901	OXRSH1_MS2_1	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2148461650.0	28406351.0	3702	Arabidopsis thaliana	Overexpession line control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961901	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961901	Overexpession line control grown on +N medium.	dc05f70dca02c901c89105aa1d194de0	1269191436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/001/ERR6222541/ERR6222541.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/001/ERR6222541/ERR6222541.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/001/ERR6222541/ERR6222541.fastq.gz
SAMEA8961902	ERR6222546	ERX5857496	SAMEA8961902	ERS6644653	PRJEB46181	ERP130393		ERA5202518	webin-reads-SAMEA8961902	webin-reads-SAMEA8961902	WT_N50_1	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	3775255065.0	49915562.0	3702	Arabidopsis thaliana	Wild-type  grown on N-deficient medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961902	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961902	Wild-type  grown on N-deficient medium.	4d6f6026d8337d0026ca612947f5279c	2194352745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/006/ERR6222546/ERR6222546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/006/ERR6222546/ERR6222546.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/006/ERR6222546/ERR6222546.fastq.gz
SAMEA8961903	ERR6222557	ERX5857507	SAMEA8961903	ERS6644654	PRJEB46181	ERP130393		ERA5202864	webin-reads-SAMEA8961903	webin-reads-SAMEA8961903	OXRSH1_N50_1	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	4148117725.0	54829042.0	3702	Arabidopsis thaliana	Overexpession line  grown on N-deficient medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961903	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961903	Overexpession line  grown on N-deficient medium.	100e9a400ddfcdfc9827599733efe98c	2138984347	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/007/ERR6222557/ERR6222557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/007/ERR6222557/ERR6222557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/007/ERR6222557/ERR6222557.fastq.gz
SAMEA8961904	ERR6226012	ERX5860962	SAMEA8961904	ERS6644655	PRJEB46181	ERP130393		ERA5203073	webin-reads-SAMEA8961904	webin-reads-SAMEA8961904	WT_MS2_2	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	3890152383.0	51456455.0	3702	Arabidopsis thaliana	Wild-type control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961904	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961904	Wild-type control grown on +N medium.	c55f1c19f89ef773718bdcf0a4812f6a	2278007199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/002/ERR6226012/ERR6226012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/002/ERR6226012/ERR6226012.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/002/ERR6226012/ERR6226012.fastq.gz
SAMEA8961905	ERR6226013	ERX5860963	SAMEA8961905	ERS6644656	PRJEB46181	ERP130393		ERA5203074	webin-reads-SAMEA8961905	webin-reads-SAMEA8961905	OXRSH1_MS2_2	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	3065904488.0	40489295.0	3702	Arabidopsis thaliana	Overexpession line control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961905	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961905	Overexpession line control grown on +N medium.	ce4f83f58379670be6b3994e6106a721	1775324066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/003/ERR6226013/ERR6226013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/003/ERR6226013/ERR6226013.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/003/ERR6226013/ERR6226013.fastq.gz
SAMEA8961906	ERR6226014	ERX5860964	SAMEA8961906	ERS6644657	PRJEB46181	ERP130393		ERA5203075	webin-reads-SAMEA8961906	webin-reads-SAMEA8961906	WT_N50_2	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2549683998.0	33693926.0	3702	Arabidopsis thaliana	Wild-type  grown on N-deficient medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961906	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961906	Wild-type  grown on N-deficient medium.	ec6e904104566c431ee865d30b6fd09b	1467536837	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/004/ERR6226014/ERR6226014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/004/ERR6226014/ERR6226014.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/004/ERR6226014/ERR6226014.fastq.gz
SAMEA8961907	ERR6226015	ERX5860965	SAMEA8961907	ERS6644658	PRJEB46181	ERP130393		ERA5203077	webin-reads-SAMEA8961907	webin-reads-SAMEA8961907	OXRSH1_N50_2	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	2971754131.0	39356764.0	3702	Arabidopsis thaliana	Overexpession line  grown on N-deficient medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961907	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961907	Overexpession line  grown on N-deficient medium.	6f693a8629ecda72e4b7097229a518cc	1563969546	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/005/ERR6226015/ERR6226015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/005/ERR6226015/ERR6226015.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/005/ERR6226015/ERR6226015.fastq.gz
SAMEA8961908	ERR6226017	ERX5860967	SAMEA8961908	ERS6644659	PRJEB46181	ERP130393		ERA5203079	webin-reads-SAMEA8961908	webin-reads-SAMEA8961908	WT_MS2_3	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	4094956237.0	54157341.0	3702	Arabidopsis thaliana	Wild-type control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961908	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961908	Wild-type control grown on +N medium.	7a3413d31e1b13712a9cad958ee84d8d	2368537456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/007/ERR6226017/ERR6226017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/007/ERR6226017/ERR6226017.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/007/ERR6226017/ERR6226017.fastq.gz
SAMEA8961909	ERR6222359	ERX5857309	SAMEA8961909	ERS6644660	PRJEB46181	ERP130393		ERA5197314	webin-reads-SAMEA8961909	webin-reads-SAMEA8961909	OXRSH1_MS2_3	ena-STUDY-Bioscience and Biotechnology Institute of Aix-Marseille (BIAM)-08-07-2021-11:09:52:499-28	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	3387210892.0	44784108.0	3702	Arabidopsis thaliana	Overexpession line control grown on +N medium.	NextSeq 500 sequencing; Raw reads: SAMEA8961909	Effects of ppGpp on gene expression during nitrogen deprivation in Arabidopsis.	NextSeq 500 sequencing; Raw reads: SAMEA8961909	Overexpession line control grown on +N medium.	7aff7cca715c9793297aa4d199f21c12	1978900058	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/009/ERR6222359/ERR6222359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR622/009/ERR6222359/ERR6222359.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR622/009/ERR6222359/ERR6222359.fastq.gz
