SAMEA4383063	ERR1588787	ERX1659433	SAMEA4383063	ERS1294512	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6776_Ag_0_C_R2_lib26568_1664_3_	E-MTAB-5009:Ag-0_C_p	E-MTAB-5009:Ag-0_C	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Ag-0_C_p	Illumina HiSeq 2000	ILLUMINA	2137229256.0	20953228.0	3702	Arabidopsis thaliana	Ag-0_C	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	297c4592ee00a02f20137b4186090edf;37639c4423567edfa62c92783b312270	1052661122;1062400027	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/007/ERR1588787/ERR1588787_2.fastq.gz
SAMEA4383064	ERR1588788	ERX1659434	SAMEA4383064	ERS1294513	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6776_Ag_0_S_R2_lib26569_1679_7_	E-MTAB-5009:Ag-0_S_p	E-MTAB-5009:Ag-0_S	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Ag-0_S_p	Illumina HiSeq 2000	ILLUMINA	3097493364.0	30367582.0	3702	Arabidopsis thaliana	Ag-0_S	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	cb64377a6fc7575c2047f556165a8b39;7e8b38578ce996da3ac93fe4e860a738	1670634146;1609169307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/008/ERR1588788/ERR1588788_2.fastq.gz
SAMEA4383065	ERR1588789	ERX1659435	SAMEA4383065	ERS1294514	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_An_1_C_Ia_lib23281_1587_1_	E-MTAB-5009:An-1_C_p	E-MTAB-5009:An-1_C	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	An-1_C_p	Illumina HiSeq 2000	ILLUMINA	844772160.0	8282080.0	3702	Arabidopsis thaliana	An-1_C	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	cb8d36347cbf764e991c253fb9f42261;cfc026ca90ff8eeaad9b7c4780a970bb	391862608;400044046	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/009/ERR1588789/ERR1588789_2.fastq.gz
SAMEA4383066	ERR1588790	ERX1659436	SAMEA4383066	ERS1294515	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_An_1_S_Ia_lib23282_1587_1_	E-MTAB-5009:An-1_S_p	E-MTAB-5009:An-1_S	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	An-1_S_p	Illumina HiSeq 2000	ILLUMINA	1493366394.0	14640847.0	3702	Arabidopsis thaliana	An-1_S	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	50908c2109fe7b8d15044be90985047b;2ba26d22d34563355f2daeb490aa9a34	673195712;676136922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/000/ERR1588790/ERR1588790_2.fastq.gz
SAMEA4383067	ERR1588791	ERX1659437	SAMEA4383067	ERS1294516	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6776_Bl_1_C_R2_lib26562_1664_3_	E-MTAB-5009:Bl-1_C_p	E-MTAB-5009:Bl-1_C	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Bl-1_C_p	Illumina HiSeq 2000	ILLUMINA	2246649042.0	22025971.0	3702	Arabidopsis thaliana	Bl-1_C	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	a2cf7dfb78045c2147fa10bb2772e5a2;bceca193dc88a658a27b8f28a7fafb76	1107595098;1117308175	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/001/ERR1588791/ERR1588791_2.fastq.gz
SAMEA4383068	ERR1588792	ERX1659438	SAMEA4383068	ERS1294517	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6776_Bl_1_S_R2_lib26563_1664_3_	E-MTAB-5009:Bl-1_S_p	E-MTAB-5009:Bl-1_S	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Bl-1_S_p	Illumina HiSeq 2000	ILLUMINA	2193873936.0	21508568.0	3702	Arabidopsis thaliana	Bl-1_S	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	ff50ecb6c264484ed7349052333f0410;7ccf6747f53a60a47fa3cac3251e0a89	1079044565;1091390368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/002/ERR1588792/ERR1588792_2.fastq.gz
SAMEA4383069	ERR1588793	ERX1659439	SAMEA4383069	ERS1294518	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_Blh_1_C_Ia_lib23283_1587_1_	E-MTAB-5009:Blh-1_C_p	E-MTAB-5009:Blh-1_C	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Blh-1_C_p	Illumina HiSeq 2000	ILLUMINA	588266844.0	5767322.0	3702	Arabidopsis thaliana	Blh-1_C	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	c5b81225a0dd2a8f6d7a22358b0f4773;571963909f67b586f50b1492a0c9a801	276183280;282845797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/003/ERR1588793/ERR1588793_2.fastq.gz
SAMEA4383069	ERR1588794	ERX1659439	SAMEA4383069	ERS1294518	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_Blh_1_C_Ia_lib23283_1640_7_	E-MTAB-5009:Blh-1_C_p	E-MTAB-5009:Blh-1_C	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Blh-1_C_p	Illumina HiSeq 2000	ILLUMINA	851211114.0	8345207.0	3702	Arabidopsis thaliana	Blh-1_C	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	eee2944ad3b44df421f6ec36cbe9ba87;b6276982360b6f3aad828dcef3924c7e	405493581;409041014	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/004/ERR1588794/ERR1588794_2.fastq.gz
SAMEA4383070	ERR1588795	ERX1659440	SAMEA4383070	ERS1294519	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_Blh_1_S_Ia_lib23284_1587_1_	E-MTAB-5009:Blh-1_S_p	E-MTAB-5009:Blh-1_S	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Blh-1_S_p	Illumina HiSeq 2000	ILLUMINA	785952024.0	7705412.0	3702	Arabidopsis thaliana	Blh-1_S	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	7507b81c9d598d012590bcdf6dcfe490;40617f316b74ae8ab77dbcd1b2a9d398	365534995;371734271	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/005/ERR1588795/ERR1588795_2.fastq.gz
SAMEA4383070	ERR1588796	ERX1659440	SAMEA4383070	ERS1294519	PRJEB15161	ERP016867		ERA689302	E-MTAB-5009:NG-6684_Blh_1_S_Ia_lib23284_1640_7_	E-MTAB-5009:Blh-1_S_p	E-MTAB-5009:Blh-1_S	E-MTAB-5009	PAIRED	RANDOM PCR	TRANSCRIPTOMIC	RNA-Seq	Blh-1_S_p	Illumina HiSeq 2000	ILLUMINA	528823080.0	5184540.0	3702	Arabidopsis thaliana	Blh-1_S	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Illumina HiSeq 2000 paired end sequencing; Natural variation of transcriptional response to mild drought in growing Arabidopsis leaves	Protocols: Plants were flash-frozen in liquid nitrogen immediately upon harvest. RNAlater®-ICE (Ambion®), which prevents RNA from degrading, was cooled at -70°C, added to the samples and was allowed to penetrate the tissue at -20°C for 5 days. The third leaf was collected by microdissection under a microscope. Samples were microdissected in a Petri dish on dry ice to keep the samples below room temperature. Arabidopsis thaliana (L.) Heynh accessions were grown in a growth chamber under controlled environmental conditions (21°C, 55% relative humidity, 16¬ h day/ 8 h night, 110-120 μmol m-2 s-1 light intensity). Plants were germinated in soil-filled 96-well plates after four days of stratification at 4°C in the dark. Seedlings were transferred to pots at four days after stratification (DAS). Average-sized seedlings were selected using an in-house developed image algorithm in order to reduce seedling size effects at the beginning of the experiment. Before transfer, the relative water content of the pots was set at 1.2 g H2O/g dry soil for the mild drought treatment, the control condition was set at 2.2 g H2O/g dry soil. Once the seedlings were transferred to pots, they were placed on the automated phenotyping platform WIWAM (Skirycz et al., 2011b). The water content of the soil was kept constant until 10 DAS, after which it was lowered daily to target 0.7 g H2O/g dry soil for the mild drought treated plants (Fig. 1D). Pictures of the rosette of each plant were taken d...	0ddd23846247ef9571502091578425d2;50da4166ddceeff79eb5715120ec25be	251247070;252264272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR158/006/ERR1588796/ERR1588796_2.fastq.gz
