SAMN15237601	SRR12014775	SRX8547499	SAMN15237601	SRS6841529	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616080_r1	GSM4616080	GSM4616080	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	259903575.0	3465381.0	3702	Arabidopsis thaliana	RBH R 2a (1O_H2O2)	NextSeq 500 sequencing; GSM4616080: RBH R 2a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616080: RBH R 2a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RBH R 2a (1O_H2O2)	ca5824cc41b03892e87a3f8d5c5a2053	213829516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/075/SRR12014775/SRR12014775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/075/SRR12014775/SRR12014775.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/075/SRR12014775/SRR12014775.fastq.gz
SAMN15237600	SRR12014776	SRX8547500	SAMN15237600	SRS6841530	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616081_r1	GSM4616081	GSM4616081	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	272820750.0	3637610.0	3702	Arabidopsis thaliana	RBH R 2b (1O_H2O2)	NextSeq 500 sequencing; GSM4616081: RBH R 2b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616081: RBH R 2b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RBH R 2b (1O_H2O2)	9c0c0315840780f43c8e627a700769b1	225965399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/076/SRR12014776/SRR12014776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/076/SRR12014776/SRR12014776.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/076/SRR12014776/SRR12014776.fastq.gz
SAMN15237599	SRR12014777	SRX8547501	SAMN15237599	SRS6841531	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616082_r1	GSM4616082	GSM4616082	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	1031065050.0	13747534.0	3702	Arabidopsis thaliana	RBH R 2c (1O_H2O2)	NextSeq 500 sequencing; GSM4616082: RBH R 2c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616082: RBH R 2c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RBH R 2c (1O_H2O2)	9f287839412ae718226ac858d37477b8	846970837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/077/SRR12014777/SRR12014777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/077/SRR12014777/SRR12014777.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/077/SRR12014777/SRR12014777.fastq.gz
SAMN15237598	SRR12014778	SRX8547502	SAMN15237598	SRS6841532	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616083_r1	GSM4616083	GSM4616083	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	122043150.0	1627242.0	3702	Arabidopsis thaliana	RB R 0a (1O_H2O2)	NextSeq 500 sequencing; GSM4616083: RB R 0a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616083: RB R 0a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 0a (1O_H2O2)	00f00ac57da7044822bf86ad7402ef6e	100936669	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/078/SRR12014778/SRR12014778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/078/SRR12014778/SRR12014778.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/078/SRR12014778/SRR12014778.fastq.gz
SAMN15237597	SRR12014779	SRX8547503	SAMN15237597	SRS6841533	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616084_r1	GSM4616084	GSM4616084	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	190588725.0	2541183.0	3702	Arabidopsis thaliana	RB R 0b (1O_H2O2)	NextSeq 500 sequencing; GSM4616084: RB R 0b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616084: RB R 0b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 0b (1O_H2O2)	f929661cc3cc7bafc479eac489354771	158240769	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/079/SRR12014779/SRR12014779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/079/SRR12014779/SRR12014779.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/079/SRR12014779/SRR12014779.fastq.gz
SAMN15237596	SRR12014780	SRX8547504	SAMN15237596	SRS6841534	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616085_r1	GSM4616085	GSM4616085	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	244164525.0	3255527.0	3702	Arabidopsis thaliana	RB R 0c (1O_H2O2)	NextSeq 500 sequencing; GSM4616085: RB R 0c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616085: RB R 0c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 0c (1O_H2O2)	8330c3ba1433fb11691ea2f1d17537af	203675145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/080/SRR12014780/SRR12014780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/080/SRR12014780/SRR12014780.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/080/SRR12014780/SRR12014780.fastq.gz
SAMN15237595	SRR12014781	SRX8547505	SAMN15237595	SRS6841535	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616086_r1	GSM4616086	GSM4616086	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	380639100.0	5075188.0	3702	Arabidopsis thaliana	RB R 1a (1O_H2O2)	NextSeq 500 sequencing; GSM4616086: RB R 1a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616086: RB R 1a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 1a (1O_H2O2)	db8f12bd36ddb6db45735d451ac6b661	318339195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/081/SRR12014781/SRR12014781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/081/SRR12014781/SRR12014781.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/081/SRR12014781/SRR12014781.fastq.gz
SAMN15237612	SRR12014782	SRX8547506	SAMN15237612	SRS6841536	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616087_r1	GSM4616087	GSM4616087	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	148653450.0	1982046.0	3702	Arabidopsis thaliana	RB R 1b (1O_H2O2)	NextSeq 500 sequencing; GSM4616087: RB R 1b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616087: RB R 1b (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 1b (1O_H2O2)	851b49fd080ee3db95d09d6168a55fa4	122763671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/082/SRR12014782/SRR12014782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/082/SRR12014782/SRR12014782.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/082/SRR12014782/SRR12014782.fastq.gz
SAMN15237611	SRR12014783	SRX8547507	SAMN15237611	SRS6841537	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616088_r1	GSM4616088	GSM4616088	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	223921800.0	2985624.0	3702	Arabidopsis thaliana	RB R 1c (1O_H2O2)	NextSeq 500 sequencing; GSM4616088: RB R 1c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616088: RB R 1c (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 1c (1O_H2O2)	8567614f01a10db067eecc5bbe9bfd52	187657979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/083/SRR12014783/SRR12014783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/083/SRR12014783/SRR12014783.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/083/SRR12014783/SRR12014783.fastq.gz
SAMN15237610	SRR12014784	SRX8547508	SAMN15237610	SRS6841538	PRJNA639495	SRP267327	PRJNA639493;PRJNA9506	SRA1087033	GSM4616089_r1	GSM4616089	GSM4616089	GSE152454	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	140709000.0	1876120.0	3702	Arabidopsis thaliana	RB R 2a (1O_H2O2)	NextSeq 500 sequencing; GSM4616089: RB R 2a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	Transcriptome analysis of Arabidopsis thaliana roots, H2O2 and Rose Bengal [20180920_172844_1O_H2O2]	NextSeq 500 sequencing; GSM4616089: RB R 2a (1O_H2O2); Arabidopsis thaliana; RNA-Seq	RB R 2a (1O_H2O2)	fd75780728268719233d29e41d793721	116032023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/084/SRR12014784/SRR12014784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/084/SRR12014784/SRR12014784.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR120/084/SRR12014784/SRR12014784.fastq.gz
