SAMD00218962	DRR221901	DRX212214	SAMD00218962	DRS235146	PRJDB9678	DRP008419	PRJNA9506	DRA010013	DRR221901	DRX212214	SAMD00218962	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA-Seq_WT/mock treatment rep.1	Illumina NovaSeq 6000	ILLUMINA	572772500.0	11455450.0	3702	Arabidopsis thaliana	WT/mock treatment rep.1	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218962	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218962	WT/mock treatment rep.1	ef5fa310ecb163d063711de061a562ab	315423112	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221901/DRR221901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221901/DRR221901.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221901/DRR221901.fastq.gz
SAMD00218962	DRR221885	DRX212198	SAMD00218962	DRS235146	PRJDB9678	DRP008419	PRJNA9506	DRA010012	DRR221885	DRX212198	SAMD00218962	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	OTHER	TSS-Seq_WT/mock treatment rep.1	Illumina HiSeq 3000	ILLUMINA	6608701000.0	132174020.0	3702	Arabidopsis thaliana	WT/mock treatment rep.1	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218962	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218962	WT/mock treatment rep.1	4ec71b3dd8065507b85f6f55d4eb8aad	3982338052	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221885/DRR221885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221885/DRR221885.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221885/DRR221885.fastq.gz
SAMD00218963	DRR221886	DRX212199	SAMD00218963	DRS235147	PRJDB9678	DRP008419	PRJNA9506	DRA010012	DRR221886	DRX212199	SAMD00218963	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	OTHER	TSS-Seq_WT/mock treatment rep.2	Illumina HiSeq 3000	ILLUMINA	5037030950.0	100740619.0	3702	Arabidopsis thaliana	WT/mock treatment rep.2	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218963	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218963	WT/mock treatment rep.2	a4bfd0dac710d7f6f53c2006a235318c	2787712672	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221886/DRR221886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221886/DRR221886.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221886/DRR221886.fastq.gz
SAMD00218963	DRR221902	DRX212215	SAMD00218963	DRS235147	PRJDB9678	DRP008419	PRJNA9506	DRA010013	DRR221902	DRX212215	SAMD00218963	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA-Seq_WT/mock treatment rep.2	Illumina NovaSeq 6000	ILLUMINA	1431311500.0	28626230.0	3702	Arabidopsis thaliana	WT/mock treatment rep.2	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218963	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218963	WT/mock treatment rep.2	df6dbbe6eb9c1af7c18a995526fae3c8	791353710	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221902/DRR221902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221902/DRR221902.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221902/DRR221902.fastq.gz
SAMD00218964	DRR221887	DRX212200	SAMD00218964	DRS235148	PRJDB9678	DRP008419	PRJNA9506	DRA010012	DRR221887	DRX212200	SAMD00218964	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	OTHER	TSS-Seq_WT/3h dehydration treatment rep.1	Illumina HiSeq 3000	ILLUMINA	6106726250.0	122134525.0	3702	Arabidopsis thaliana	WT/3h dehydration treatment rep.1	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218964	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218964	WT/3h dehydration treatment rep.1	9d18798da6d018b9f9081a022e9c77ab	3497610738	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221887/DRR221887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221887/DRR221887.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221887/DRR221887.fastq.gz
SAMD00218964	DRR221903	DRX212216	SAMD00218964	DRS235148	PRJDB9678	DRP008419	PRJNA9506	DRA010013	DRR221903	DRX212216	SAMD00218964	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA-Seq_WT/3h dehydration treatment rep.1	Illumina NovaSeq 6000	ILLUMINA	1205699950.0	24113999.0	3702	Arabidopsis thaliana	WT/3h dehydration treatment rep.1	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218964	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218964	WT/3h dehydration treatment rep.1	e48fa3ae613f7bf2d2abc87894869b76	668808703	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221903/DRR221903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221903/DRR221903.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221903/DRR221903.fastq.gz
SAMD00218965	DRR221888	DRX212201	SAMD00218965	DRS235149	PRJDB9678	DRP008419	PRJNA9506	DRA010012	DRR221888	DRX212201	SAMD00218965	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	OTHER	TSS-Seq_WT/3h dehydration treatment rep.2	Illumina HiSeq 3000	ILLUMINA	4771193550.0	95423871.0	3702	Arabidopsis thaliana	WT/3h dehydration treatment rep.2	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218965	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218965	WT/3h dehydration treatment rep.2	7cddf7bb66e5c6b00eaf06604a9b0ab8	2664531067	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221888/DRR221888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221888/DRR221888.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221888/DRR221888.fastq.gz
SAMD00218965	DRR221904	DRX212217	SAMD00218965	DRS235149	PRJDB9678	DRP008419	PRJNA9506	DRA010013	DRR221904	DRX212217	SAMD00218965	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA-Seq_WT/3h dehydration treatment rep.2	Illumina NovaSeq 6000	ILLUMINA	1243426150.0	24868523.0	3702	Arabidopsis thaliana	WT/3h dehydration treatment rep.2	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218965	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218965	WT/3h dehydration treatment rep.2	af64222429a72dbfeb9a33ac4b5905c1	687192633	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221904/DRR221904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221904/DRR221904.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221904/DRR221904.fastq.gz
SAMD00218966	DRR221905	DRX212218	SAMD00218966	DRS235150	PRJDB9678	DRP008419	PRJNA9506	DRA010013	DRR221905	DRX212218	SAMD00218966	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA-Seq_srk2dei/mock treatment rep.1	Illumina NovaSeq 6000	ILLUMINA	1068263400.0	21365268.0	3702	Arabidopsis thaliana	srk2dei/mock treatment rep.1	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218966	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina NovaSeq 6000 sequencing; Illumina NovaSeq 6000 sequencing of SAMD00218966	srk2dei/mock treatment rep.1	33ef3a10da7716501c859d4751d37863	594256208	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221905/DRR221905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221905/DRR221905.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221905/DRR221905.fastq.gz
SAMD00218966	DRR221889	DRX212202	SAMD00218966	DRS235150	PRJDB9678	DRP008419	PRJNA9506	DRA010012	DRR221889	DRX212202	SAMD00218966	DRP008419	SINGLE	cDNA	TRANSCRIPTOMIC	OTHER	TSS-Seq_srk2dei/mock treatment rep.1	Illumina HiSeq 3000	ILLUMINA	8990383950.0	179807679.0	3702	Arabidopsis thaliana	srk2dei/mock treatment rep.1	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218966	Large-scale analysis of drought stress-dependent TSS changes in Arabidopsis	Illumina HiSeq 3000 sequencing; Illumina HiSeq 3000 sequencing of SAMD00218966	srk2dei/mock treatment rep.1	49168c24a9f62eb96fbdaa165dac2fb3	5118139828	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221889/DRR221889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR221/DRR221889/DRR221889.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR221/DRR221889/DRR221889.fastq.gz
