SAMN06465201	SRR5285467	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r1	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	243138492	1633369	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	eac0802227ed7843cee8547944710136;a9982b573f512128f88a2690ba03017d	63996651;67295265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/007/SRR5285467/SRR5285467_2.fastq.gz
SAMN06465201	SRR5285468	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r10	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	166105601	1117501	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	b8718d671b667d21b32bfdf50314c72c;8d440a8566a37052d1eee623fa4bcc24	55931741;55948169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/008/SRR5285468/SRR5285468_2.fastq.gz
SAMN06465201	SRR5285469	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r11	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	174240991	1172365	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	f953a6e5144b90d430e95143108dc5c8;b9b646f7d0b2acdb9b5a80c072d20d25	56207016;56613534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/009/SRR5285469/SRR5285469_2.fastq.gz
SAMN06465201	SRR5285470	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r12	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	172189645	1158626	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	846ff552acc9a7d4f19564e0fdfecdbf;bfba183a5cc58f21c01c9ec920fea525	55822789;56069721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/000/SRR5285470/SRR5285470_2.fastq.gz
SAMN06465201	SRR5285471	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r13	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	132153009	889065	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	420a273d0d471f63c426cd3e07872585;7fb4514680f760ed2d2a0b27ad1a6fd7	43054394;43283949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/001/SRR5285471/SRR5285471_2.fastq.gz
SAMN06465201	SRR5285472	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r14	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	123515978	830959	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	768baff5e2b65d41f25baa651fa91c82;1d27f61f330fd72b2a364b1bc10caf06	41888916;41426209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/002/SRR5285472/SRR5285472_2.fastq.gz
SAMN06465201	SRR5285473	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r15	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	133514564	898202	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	e43ea24970c3f77f6b279e3fe79a0fcb;5ddea811b1cbbf788a3544ca79aef707	42757102;43134588	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/003/SRR5285473/SRR5285473_2.fastq.gz
SAMN06465201	SRR5285474	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r16	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	129100459	868487	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	65c18d6688d629a5ee855e16f4fa0e53;0c758cdaa4a2b81fb05cba2837d78506	42285091;42331126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/004/SRR5285474/SRR5285474_2.fastq.gz
SAMN06465201	SRR5285475	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r17	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	137438706	923475	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	0d672036fd2342739615f16c8bc79751;6b4039976f99514cb4c9f6fdce09b529	44862790;44986118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/005/SRR5285475/SRR5285475_2.fastq.gz
SAMN06465201	SRR5285476	SRX2589015	SAMN06465201	SRS2020257	PRJNA376779	SRP100712	PRJNA9506	SRA540365	GSM2509415_r18	GSM2509415	GSM2509415	GSE95373	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		NextSeq 500	ILLUMINA	136530575	917844	3702	Arabidopsis thaliana	Ground Control, 4 days old, Col-0 Rep1	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Plant development on ISS differes from the development on the ground and is influenced by the genetic background.	NextSeq 500 sequencing; GSM2509415: Ground Control, 4 days old, Col-0 Rep1; Arabidopsis thaliana; RNA-Seq	Ground Control, 4 days old, Col-0 Rep1	bdacb07aaf24a598c0de58fce70f7d78;651df9ee61e9804dd7b2f683023e2df8	44523503;44621415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR528/006/SRR5285476/SRR5285476_2.fastq.gz
