SAMEA4900504	ERR2796341	ERX2805364	SAMEA4900504	ERS2719577	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F2 ddm1-2 set_C	E-MTAB-7203:F2 ddm1-2 set_C_s	E-MTAB-7203:F2 ddm1-2 set_C	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F2 ddm1-2 set_C_s	Illumina HiSeq 4000	ILLUMINA	1688757700	33775154	3702	Arabidopsis thaliana	F2 ddm1-2 set_C	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	5eb08ff1b9763b9a6cfb2036cb811af4	1040522371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2796341/ERR2796341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2796341/ERR2796341.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/001/ERR2796341/ERR2796341.fastq.gz
SAMEA4900505	ERR2796342	ERX2805365	SAMEA4900505	ERS2719578	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F2 ddm1-2 set_D	E-MTAB-7203:F2 ddm1-2 set_D_s	E-MTAB-7203:F2 ddm1-2 set_D	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F2 ddm1-2 set_D_s	Illumina HiSeq 4000	ILLUMINA	1663269200	33265384	3702	Arabidopsis thaliana	F2 ddm1-2 set_D	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	6ee12ab97dba10c4407a109aff534723	1024427356	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2796342/ERR2796342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2796342/ERR2796342.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/002/ERR2796342/ERR2796342.fastq.gz
SAMEA4900506	ERR2796343	ERX2805366	SAMEA4900506	ERS2719579	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F2 med14-3 ddm1-2 set_C	E-MTAB-7203:F2 med14-3 ddm1-2 set_C_s	E-MTAB-7203:F2 med14-3 ddm1-2 set_C	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F2 med14-3 ddm1-2 set_C_s	Illumina HiSeq 4000	ILLUMINA	1967125350	39342507	3702	Arabidopsis thaliana	F2 med14-3 ddm1-2 set_C	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	d1c194ae304bf1dd52dd94dfa69e49d2	1214855224	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2796343/ERR2796343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2796343/ERR2796343.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/003/ERR2796343/ERR2796343.fastq.gz
SAMEA4900507	ERR2796344	ERX2805367	SAMEA4900507	ERS2719580	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F2 uvh6-4 ddm1-2 set_D	E-MTAB-7203:F2 uvh6-4 ddm1-2 set_D_s	E-MTAB-7203:F2 uvh6-4 ddm1-2 set_D	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F2 uvh6-4 ddm1-2 set_D_s	Illumina HiSeq 4000	ILLUMINA	5227850350	104557007	3702	Arabidopsis thaliana	F2 uvh6-4 ddm1-2 set_D	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	569e0b427f040a97f3c0c3584800d0eb	3117136165	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2796344/ERR2796344.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2796344/ERR2796344.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/004/ERR2796344/ERR2796344.fastq.gz
SAMEA4900508	ERR2796345	ERX2805368	SAMEA4900508	ERS2719581	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F3 med14-3 mom1-2 set_C	E-MTAB-7203:F3 med14-3 mom1-2 set_C_s	E-MTAB-7203:F3 med14-3 mom1-2 set_C	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F3 med14-3 mom1-2 set_C_s	Illumina HiSeq 4000	ILLUMINA	1506957400	30139148	3702	Arabidopsis thaliana	F3 med14-3 mom1-2 set_C	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	d3947673259eabe1c1745cf7456a648b	927250841	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2796345/ERR2796345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2796345/ERR2796345.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/005/ERR2796345/ERR2796345.fastq.gz
SAMEA4900509	ERR2796346	ERX2805369	SAMEA4900509	ERS2719582	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F3 mom1 set_C	E-MTAB-7203:F3 mom1 set_C_s	E-MTAB-7203:F3 mom1 set_C	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F3 mom1 set_C_s	Illumina HiSeq 4000	ILLUMINA	2173697300	43473946	3702	Arabidopsis thaliana	F3 mom1 set_C	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	ed073678e6d8e5d1474772b3e5de5982	1340123077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2796346/ERR2796346.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2796346/ERR2796346.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/006/ERR2796346/ERR2796346.fastq.gz
SAMEA4900510	ERR2796347	ERX2805370	SAMEA4900510	ERS2719583	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F3 mom1-2 set_D	E-MTAB-7203:F3 mom1-2 set_D_s	E-MTAB-7203:F3 mom1-2 set_D	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F3 mom1-2 set_D_s	Illumina HiSeq 4000	ILLUMINA	2194141650	43882833	3702	Arabidopsis thaliana	F3 mom1-2 set_D	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	c76e258055d5cedbf1c90389cbdbfce8	1352171632	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2796347/ERR2796347.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2796347/ERR2796347.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/007/ERR2796347/ERR2796347.fastq.gz
SAMEA4900511	ERR2796348	ERX2805371	SAMEA4900511	ERS2719584	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:F3 uvh6-4 mom1-2 set_D	E-MTAB-7203:F3 uvh6-4 mom1-2 set_D_s	E-MTAB-7203:F3 uvh6-4 mom1-2 set_D	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	F3 uvh6-4 mom1-2 set_D_s	Illumina HiSeq 4000	ILLUMINA	1714035600	34280712	3702	Arabidopsis thaliana	F3 uvh6-4 mom1-2 set_D	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	7f6313177aa379eea8b64e6b42cdb033	1057890199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2796348/ERR2796348.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2796348/ERR2796348.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/008/ERR2796348/ERR2796348.fastq.gz
SAMEA4900512	ERR2796349	ERX2805372	SAMEA4900512	ERS2719585	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:L5 23 set_A	E-MTAB-7203:L5 23 set_A_s	E-MTAB-7203:L5 23 set_A	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	L5 23 set_A_s	Illumina HiSeq 4000	ILLUMINA	1217457950	24349159	3702	Arabidopsis thaliana	L5 23 set_A	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	0f3395114c552ea393679b74197915e1	1140145797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2796349/ERR2796349.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2796349/ERR2796349.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/009/ERR2796349/ERR2796349.fastq.gz
SAMEA4900513	ERR2796350	ERX2805373	SAMEA4900513	ERS2719586	PRJEB28655	ERP110887		ERA1598675	E-MTAB-7203:L5 23 set_B	E-MTAB-7203:L5 23 set_B_s	E-MTAB-7203:L5 23 set_B	E-MTAB-7203	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	L5 23 set_B_s	Illumina HiSeq 4000	ILLUMINA	824591950	16491839	3702	Arabidopsis thaliana	L5 23 set_B	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Illumina HiSeq 4000 sequencing; RNA-seq of med14-3 and uvh6-3 mutants in heat stress (37°C) and control stress (23°C), with WT controls. RNA-seq of double mutants: med14-3 or uvh6-3 combined with either ddm1-2 or mom1-2 mutants. Bisulfite-seq of WT samples subjected to control or heat stress. Bisulfite-seq of med14-3 and WT samples in control stress.	Protocols: dissected rosette leaves incubated in dH2O at the indicated temperature for 24h Plants were grown in soil in a growth cabinet at 23°C, 50% humidity, using long day conditions (16h light, 8h dark).  Total RNA was extracted in TRIzol reagent, precipitated with isopropanol and washed two times in ethanol 70%. Integrity was assessed by running 1ug of RNA through an agarose gel after RNA denaturation in 1X MOPS 4% formaldehyde for 15 minutes at 65°C. 2ug of RNA were then DNase treated using 2 unit of RQ1 DNAse (Promega) in 15ul, following manufacturer&apos;s instructions. Following DNase treatment, RNAs were further purified in phenol-chloroform.  Sequencing libraries were generated and sequenced as 50bp single-end reads at Fasteris S.A. (Geneva, Switzerland).	73e8117e6ba7113f7659cc80d61c0f6e	775653497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2796350/ERR2796350.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2796350/ERR2796350.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR279/000/ERR2796350/ERR2796350.fastq.gz
