SAMN18878598	SRR14332192	SRX10687004	SAMN18878598	SRS8779899	PRJNA693252	SRP302356		SRA1185228	GSM5267001_r1	GSM5267001	GSM5267001	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3548959236.0	34793718.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_wt_rep1	Illumina NovaSeq 6000 sequencing; GSM5267001: RNAseq_polyA_lib4_wt_rep1; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267001: RNAseq_polyA_lib4_wt_rep1; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_wt_rep1	544e4211d0d70f05719073b0d4e5b8af;cd6f13b80d180f09a27284a5f046fb82	1129048927;1171024533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/092/SRR14332192/SRR14332192_2.fastq.gz
SAMN18878597	SRR14332193	SRX10687005	SAMN18878597	SRS8779900	PRJNA693252	SRP302356		SRA1185228	GSM5267002_r1	GSM5267002	GSM5267002	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	2770422000.0	27161000.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_wt_rep2	Illumina NovaSeq 6000 sequencing; GSM5267002: RNAseq_polyA_lib4_wt_rep2; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267002: RNAseq_polyA_lib4_wt_rep2; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_wt_rep2	748be6956b7e40f3b82fa43901826056;8dc0fdbff9cdd9aecd9d2794ad2a9bca	887065719;912343551	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/093/SRR14332193/SRR14332193_2.fastq.gz
SAMN18878596	SRR14332194	SRX10687006	SAMN18878596	SRS8779901	PRJNA693252	SRP302356		SRA1185228	GSM5267003_r1	GSM5267003	GSM5267003	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	2559425820.0	25092410.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_wt_rep3	Illumina NovaSeq 6000 sequencing; GSM5267003: RNAseq_polyA_lib4_wt_rep3; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267003: RNAseq_polyA_lib4_wt_rep3; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_wt_rep3	a3c28a7458be822705fa7d3eff86759e;448d5b571beaf2006233b931685761fe	819636927;843310407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/094/SRR14332194/SRR14332194_2.fastq.gz
SAMN18878595	SRR14332195	SRX10687007	SAMN18878595	SRS8779902	PRJNA693252	SRP302356		SRA1185228	GSM5267004_r1	GSM5267004	GSM5267004	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	4096305822.0	40159861.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_sln_rep1	Illumina NovaSeq 6000 sequencing; GSM5267004: RNAseq_polyA_lib4_sln_rep1; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267004: RNAseq_polyA_lib4_sln_rep1; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_sln_rep1	53dcd5b8c1a1a185cb1bfceee20bfeab;1421c0ed8d019bac926f53ae62bf8ac3	1304910586;1341341886	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/095/SRR14332195/SRR14332195_2.fastq.gz
SAMN18878594	SRR14332196	SRX10687008	SAMN18878594	SRS8779903	PRJNA693252	SRP302356		SRA1185228	GSM5267005_r1	GSM5267005	GSM5267005	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3107152152.0	30462276.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_sln_rep2	Illumina NovaSeq 6000 sequencing; GSM5267005: RNAseq_polyA_lib4_sln_rep2; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267005: RNAseq_polyA_lib4_sln_rep2; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_sln_rep2	3752b6d858ccba1a44c2eafe492c5197;ac35ca453f42f28ec6efa77895493bb9	991557409;1031926731	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/096/SRR14332196/SRR14332196_2.fastq.gz
SAMN18878593	SRR14332197	SRX10687009	SAMN18878593	SRS8779904	PRJNA693252	SRP302356		SRA1185228	GSM5267006_r1	GSM5267006	GSM5267006	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3157156428.0	30952514.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_sln_rep3	Illumina NovaSeq 6000 sequencing; GSM5267006: RNAseq_polyA_lib4_sln_rep3; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267006: RNAseq_polyA_lib4_sln_rep3; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_sln_rep3	38a4f7033c89e68f82c363cbcacb0848;65bf983a76822bda169c112982d8d014	1009326367;1043202146	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/097/SRR14332197/SRR14332197_2.fastq.gz
SAMN18878592	SRR14332198	SRX10687010	SAMN18878592	SRS8779905	PRJNA693252	SRP302356		SRA1185228	GSM5267007_r1	GSM5267007	GSM5267007	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3499965576.0	34313388.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_SLN-FLAG_line6_rep1	Illumina NovaSeq 6000 sequencing; GSM5267007: RNAseq_polyA_lib4_SLN-FLAG_line6_rep1; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267007: RNAseq_polyA_lib4_SLN-FLAG_line6_rep1; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_SLN-FLAG_line6_rep1	9a42e1b40cb34f60ceab63858239071e;71c287a360cc4eb3eb7b66998b98810d	1118140901;1162388982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/098/SRR14332198/SRR14332198_2.fastq.gz
SAMN18878591	SRR14332199	SRX10687011	SAMN18878591	SRS8779906	PRJNA693252	SRP302356		SRA1185228	GSM5267008_r1	GSM5267008	GSM5267008	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3094897974.0	30342137.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_SLN-FLAG_line6_rep2	Illumina NovaSeq 6000 sequencing; GSM5267008: RNAseq_polyA_lib4_SLN-FLAG_line6_rep2; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267008: RNAseq_polyA_lib4_SLN-FLAG_line6_rep2; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_SLN-FLAG_line6_rep2	0cb32f344c8a99ef34d268ccd761bc18;4f2365d42d576411eb7442398ea8a439	986162779;1016761762	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/099/SRR14332199/SRR14332199_2.fastq.gz
SAMN18878590	SRR14332200	SRX10687012	SAMN18878590	SRS8779907	PRJNA693252	SRP302356		SRA1185228	GSM5267009_r1	GSM5267009	GSM5267009	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3526397652.0	34572526.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_SLN-FLAG_line6_rep3	Illumina NovaSeq 6000 sequencing; GSM5267009: RNAseq_polyA_lib4_SLN-FLAG_line6_rep3; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267009: RNAseq_polyA_lib4_SLN-FLAG_line6_rep3; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_SLN-FLAG_line6_rep3	8b3be7ceaa710fbc9ef31d64898d100d;e94f86f1af48b8b86e0a0a3bde216245	1124402948;1161315955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/000/SRR14332200/SRR14332200_2.fastq.gz
SAMN18878589	SRR14332201	SRX10687013	SAMN18878589	SRS8779908	PRJNA693252	SRP302356		SRA1185228	GSM5267010_r1	GSM5267010	GSM5267010	GSE165095	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina NovaSeq 6000	ILLUMINA	3340128210.0	32746355.0	3702	Arabidopsis thaliana	RNAseq_polyA_lib4_SLN-FLAG_H94Q_line6_rep1	Illumina NovaSeq 6000 sequencing; GSM5267010: RNAseq_polyA_lib4_SLN-FLAG_H94Q_line6_rep1; Arabidopsis thaliana; RNA-Seq	MBD5 and MBD6 couple DNA methylation to gene silencing through the J-domain protein SILENZIO	Illumina NovaSeq 6000 sequencing; GSM5267010: RNAseq_polyA_lib4_SLN-FLAG_H94Q_line6_rep1; Arabidopsis thaliana; RNA-Seq	RNAseq_polyA_lib4_SLN-FLAG_H94Q_line6_rep1	26914462126e30b2891914b25f38c93d;9ff8992221ac6db1200c7265643f9c48	1064595607;1108887927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR143/001/SRR14332201/SRR14332201_2.fastq.gz
