SAMN13342177	SRR10507903	SRX7197548	SAMN13342177	SRS5703103	PRJNA590939	SRP231150		SRA1000303	GSM4183545_r1	GSM4183545	GSM4183545	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	84727100.0	1694542.0	3702	Arabidopsis thaliana	SLX_12100_i702_i502	Illumina HiSeq 4000 sequencing; GSM4183545: SLX_12100_i702_i502; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183545: SLX_12100_i702_i502; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i502	b1e77f2d726198e868c9cf383b5a7f3a	37658125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/003/SRR10507903/SRR10507903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/003/SRR10507903/SRR10507903.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/003/SRR10507903/SRR10507903.fastq.gz
SAMN13342176	SRR10509364	SRX7197549	SAMN13342176	SRS5703104	PRJNA590939	SRP231150		SRA1000303	GSM4183546_r1	GSM4183546	GSM4183546	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	64873100.0	1297462.0	3702	Arabidopsis thaliana	SLX_12100_i702_i503	Illumina HiSeq 4000 sequencing; GSM4183546: SLX_12100_i702_i503; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183546: SLX_12100_i702_i503; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i503	6b60f38b0b01bc2031bc0550c15904f8	31191991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/064/SRR10509364/SRR10509364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/064/SRR10509364/SRR10509364.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/064/SRR10509364/SRR10509364.fastq.gz
SAMN13342175	SRR10509365	SRX7197550	SAMN13342175	SRS5703105	PRJNA590939	SRP231150		SRA1000303	GSM4183547_r1	GSM4183547	GSM4183547	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	157608200.0	3152164.0	3702	Arabidopsis thaliana	SLX_12100_i702_i504	Illumina HiSeq 4000 sequencing; GSM4183547: SLX_12100_i702_i504; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183547: SLX_12100_i702_i504; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i504	5f92a4ac6fedb11b44a14a72db06b7e3	93030024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/065/SRR10509365/SRR10509365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/065/SRR10509365/SRR10509365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/065/SRR10509365/SRR10509365.fastq.gz
SAMN13342174	SRR10509366	SRX7197551	SAMN13342174	SRS5703106	PRJNA590939	SRP231150		SRA1000303	GSM4183548_r1	GSM4183548	GSM4183548	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	61568000.0	1231360.0	3702	Arabidopsis thaliana	SLX_12100_i702_i505	Illumina HiSeq 4000 sequencing; GSM4183548: SLX_12100_i702_i505; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183548: SLX_12100_i702_i505; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i505	9796f937be860ccfb3216094cd8c16d2	24230385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/066/SRR10509366/SRR10509366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/066/SRR10509366/SRR10509366.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/066/SRR10509366/SRR10509366.fastq.gz
SAMN13342173	SRR10509367	SRX7197552	SAMN13342173	SRS5703107	PRJNA590939	SRP231150		SRA1000303	GSM4183549_r1	GSM4183549	GSM4183549	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	303704000.0	6074080.0	3702	Arabidopsis thaliana	SLX_12100_i702_i506	Illumina HiSeq 4000 sequencing; GSM4183549: SLX_12100_i702_i506; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183549: SLX_12100_i702_i506; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i506	2c8bc6d12f123cc9a21d9c1c1f8deb24	168839170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/067/SRR10509367/SRR10509367.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/067/SRR10509367/SRR10509367.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/067/SRR10509367/SRR10509367.fastq.gz
SAMN13342172	SRR10509368	SRX7197553	SAMN13342172	SRS5703108	PRJNA590939	SRP231150		SRA1000303	GSM4183550_r1	GSM4183550	GSM4183550	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	347941600.0	6958832.0	3702	Arabidopsis thaliana	SLX_12100_i702_i507	Illumina HiSeq 4000 sequencing; GSM4183550: SLX_12100_i702_i507; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183550: SLX_12100_i702_i507; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i507	2e97657fb898f454496c972b1990ed34	190310319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/068/SRR10509368/SRR10509368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/068/SRR10509368/SRR10509368.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/068/SRR10509368/SRR10509368.fastq.gz
SAMN13342171	SRR10509369	SRX7197554	SAMN13342171	SRS5703109	PRJNA590939	SRP231150		SRA1000303	GSM4183551_r1	GSM4183551	GSM4183551	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	150731800.0	3014636.0	3702	Arabidopsis thaliana	SLX_12100_i702_i508	Illumina HiSeq 4000 sequencing; GSM4183551: SLX_12100_i702_i508; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183551: SLX_12100_i702_i508; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i508	a859fba56d847dfc66f36d572873b99d	87168171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/069/SRR10509369/SRR10509369.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/069/SRR10509369/SRR10509369.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/069/SRR10509369/SRR10509369.fastq.gz
SAMN13342170	SRR10509370	SRX7197555	SAMN13342170	SRS5703110	PRJNA590939	SRP231150		SRA1000303	GSM4183552_r1	GSM4183552	GSM4183552	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	90890100.0	1817802.0	3702	Arabidopsis thaliana	SLX_12100_i702_i517	Illumina HiSeq 4000 sequencing; GSM4183552: SLX_12100_i702_i517; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183552: SLX_12100_i702_i517; Arabidopsis thaliana; RNA-Seq	SLX_12100_i702_i517	280b0017e8c19f9dd36906e8abcc3f33	48756336	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/070/SRR10509370/SRR10509370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/070/SRR10509370/SRR10509370.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/070/SRR10509370/SRR10509370.fastq.gz
SAMN13342169	SRR10509371	SRX7197260	SAMN13342169	SRS5702821	PRJNA590939	SRP231150		SRA1000303	GSM4183553_r1	GSM4183553	GSM4183553	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	68421750.0	1368435.0	3702	Arabidopsis thaliana	SLX_12100_i703_i502	Illumina HiSeq 4000 sequencing; GSM4183553: SLX_12100_i703_i502; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183553: SLX_12100_i703_i502; Arabidopsis thaliana; RNA-Seq	SLX_12100_i703_i502	5062c3cd5db6b84f9a3f7947a001df5b	32274556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/071/SRR10509371/SRR10509371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/071/SRR10509371/SRR10509371.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/071/SRR10509371/SRR10509371.fastq.gz
SAMN13342168	SRR10509372	SRX7197261	SAMN13342168	SRS5702822	PRJNA590939	SRP231150		SRA1000303	GSM4183554_r1	GSM4183554	GSM4183554	GSE140778	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 4000	ILLUMINA	97875350.0	1957507.0	3702	Arabidopsis thaliana	SLX_12100_i703_i503	Illumina HiSeq 4000 sequencing; GSM4183554: SLX_12100_i703_i503; Arabidopsis thaliana; RNA-Seq	Cellular trajectory analysis links tissue maturation to cellular specialization in the plant meristem	Illumina HiSeq 4000 sequencing; GSM4183554: SLX_12100_i703_i503; Arabidopsis thaliana; RNA-Seq	SLX_12100_i703_i503	b5548ccba3dd6ff532ef0701ed448709	53374107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/072/SRR10509372/SRR10509372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/072/SRR10509372/SRR10509372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/072/SRR10509372/SRR10509372.fastq.gz
