SAMN15206729	SRR11993611	SRX8527397	SAMN15206729	SRS6822941	PRJNA638728	SRP266864		SRA1085739	GSM4609873_r1	GSM4609873	GSM4609873	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1058953290.0	20763790.0	3702	Arabidopsis thaliana	edi-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609873: edi-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609873: edi-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	edi-0_r1y_ln	2a8ad8adcaab9222543d8290f471ae79	647289052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/011/SRR11993611/SRR11993611.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/011/SRR11993611/SRR11993611.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/011/SRR11993611/SRR11993611.fastq.gz
SAMN15206728	SRR11993612	SRX8527398	SAMN15206728	SRS6822943	PRJNA638728	SRP266864		SRA1085739	GSM4609874_r1	GSM4609874	GSM4609874	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	837332076.0	16418276.0	3702	Arabidopsis thaliana	ge-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609874: ge-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609874: ge-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	ge-0_r1y_ln	4be9eb12e6a8cced27d22e38434982ad	510905440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/012/SRR11993612/SRR11993612.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/012/SRR11993612/SRR11993612.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/012/SRR11993612/SRR11993612.fastq.gz
SAMN15206727	SRR11993613	SRX8527399	SAMN15206727	SRS6822942	PRJNA638728	SRP266864		SRA1085739	GSM4609875_r1	GSM4609875	GSM4609875	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1218478689.0	23891739.0	3702	Arabidopsis thaliana	kn-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609875: kn-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609875: kn-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	kn-0_r1y_ln	8abdbcf86b272d99d2fc5d4ae6ba8765	739676297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/013/SRR11993613/SRR11993613.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/013/SRR11993613/SRR11993613.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/013/SRR11993613/SRR11993613.fastq.gz
SAMN15206726	SRR11993614	SRX8527400	SAMN15206726	SRS6822946	PRJNA638728	SRP266864		SRA1085739	GSM4609876_r1	GSM4609876	GSM4609876	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	905888010.0	17762510.0	3702	Arabidopsis thaliana	mh-1_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609876: mh-1_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609876: mh-1_r1y_ln; Arabidopsis thaliana; RNA-Seq	mh-1_r1y_ln	5e26a02f608fdd0a2fa6fba41a5d9ea7	538043649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/014/SRR11993614/SRR11993614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/014/SRR11993614/SRR11993614.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/014/SRR11993614/SRR11993614.fastq.gz
SAMN15206725	SRR11993615	SRX8527401	SAMN15206725	SRS6822944	PRJNA638728	SRP266864		SRA1085739	GSM4609877_r1	GSM4609877	GSM4609877	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1228737135.0	24092885.0	3702	Arabidopsis thaliana	mr-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609877: mr-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609877: mr-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	mr-0_r1y_ln	4cc73f7686e26151e73ebedde7a85f2d	754784800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/015/SRR11993615/SRR11993615.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/015/SRR11993615/SRR11993615.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/015/SRR11993615/SRR11993615.fastq.gz
SAMN15206765	SRR11993616	SRX8527402	SAMN15206765	SRS6822945	PRJNA638728	SRP266864		SRA1085739	GSM4609878_r1	GSM4609878	GSM4609878	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1340784288.0	26289888.0	3702	Arabidopsis thaliana	akita_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609878: akita_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609878: akita_r1y_ln; Arabidopsis thaliana; RNA-Seq	akita_r1y_ln	a89ffb318ecaa369111a5842d8fabc68	816459741	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/016/SRR11993616/SRR11993616.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/016/SRR11993616/SRR11993616.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/016/SRR11993616/SRR11993616.fastq.gz
SAMN15206764	SRR11993617	SRX8527403	SAMN15206764	SRS6822947	PRJNA638728	SRP266864		SRA1085739	GSM4609879_r1	GSM4609879	GSM4609879	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1272279660.0	24946660.0	3702	Arabidopsis thaliana	mt-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609879: mt-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609879: mt-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	mt-0_r1y_ln	05867980705cb0d8e62427918f8f8db8	778520168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/017/SRR11993617/SRR11993617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/017/SRR11993617/SRR11993617.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/017/SRR11993617/SRR11993617.fastq.gz
SAMN15206763	SRR11993618	SRX8527404	SAMN15206763	SRS6822948	PRJNA638728	SRP266864		SRA1085739	GSM4609880_r1	GSM4609880	GSM4609880	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	1034947284.0	20293084.0	3702	Arabidopsis thaliana	n13_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609880: n13_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609880: n13_r1y_ln; Arabidopsis thaliana; RNA-Seq	n13_r1y_ln	e185e1edab503884e1f5d420aca1bbe8	638085720	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/018/SRR11993618/SRR11993618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/018/SRR11993618/SRR11993618.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/018/SRR11993618/SRR11993618.fastq.gz
SAMN15206762	SRR11993619	SRX8527405	SAMN15206762	SRS6822949	PRJNA638728	SRP266864		SRA1085739	GSM4609881_r1	GSM4609881	GSM4609881	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	131512119.0	2578669.0	3702	Arabidopsis thaliana	oy-0_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609881: oy-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609881: oy-0_r1y_ln; Arabidopsis thaliana; RNA-Seq	oy-0_r1y_ln	c89e4444391f9d13734e700f945bfecc	80697041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/019/SRR11993619/SRR11993619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/019/SRR11993619/SRR11993619.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/019/SRR11993619/SRR11993619.fastq.gz
SAMN15206761	SRR11993620	SRX8527406	SAMN15206761	SRS6822951	PRJNA638728	SRP266864		SRA1085739	GSM4609882_r1	GSM4609882	GSM4609882	GSE152249	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2500	ILLUMINA	977423160.0	19165160.0	3702	Arabidopsis thaliana	sakata_r1y_ln	Illumina HiSeq 2500 sequencing; GSM4609882: sakata_r1y_ln; Arabidopsis thaliana; RNA-Seq	Transcriptome-based prediction of nitrogen use efficiency in Arabidopsis and maize - I	Illumina HiSeq 2500 sequencing; GSM4609882: sakata_r1y_ln; Arabidopsis thaliana; RNA-Seq	sakata_r1y_ln	3edfc63078965c97317d897dbb3ec0a0	598140049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/020/SRR11993620/SRR11993620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/020/SRR11993620/SRR11993620.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR119/020/SRR11993620/SRR11993620.fastq.gz
