SAMEA110148498	ERR9860403	ERX9405475	SAMEA110148498	ERS12247307	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:774-8401	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:774-8400	Aa0_P1_1	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_1	Illumina HiSeq 3000	ILLUMINA	203428372.0	1385578.0	3702	Arabidopsis thaliana	Aa0_P1_1	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	ceda31d8a74c8859369f3b80d4a9b590	104251496	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/003/ERR9860403/ERR9860403.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/003/ERR9860403/ERR9860403.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/003/ERR9860403/ERR9860403.fastq.gz
SAMEA110148498	ERR9860847	ERX9405919	SAMEA110148498	ERS12247307	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:916-9289	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:916-9288	Aa0_P1_1	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_1	Illumina HiSeq 3000	ILLUMINA	197568480.0	1344468.0	3702	Arabidopsis thaliana	Aa0_P1_1	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	03e61d6c03ccd3e04c8d9112e414d489	102861252	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/007/ERR9860847/ERR9860847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/007/ERR9860847/ERR9860847.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/007/ERR9860847/ERR9860847.fastq.gz
SAMEA110148498	ERR9860551	ERX9405623	SAMEA110148498	ERS12247307	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:815-8697	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:815-8696	Aa0_P1_1	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_1	Illumina HiSeq 3000	ILLUMINA	211096963.0	1437818.0	3702	Arabidopsis thaliana	Aa0_P1_1	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	33b59675c51563e5d3c77d431e2375ae	107046878	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/001/ERR9860551/ERR9860551.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/001/ERR9860551/ERR9860551.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/001/ERR9860551/ERR9860551.fastq.gz
SAMEA110148498	ERR9860699	ERX9405771	SAMEA110148498	ERS12247307	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:859-8993	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:859-8992	Aa0_P1_1	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_1	Illumina HiSeq 3000	ILLUMINA	197442481.0	1343999.0	3702	Arabidopsis thaliana	Aa0_P1_1	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	9ca7fef4fe6f4bc2add5a71b457ff4f5	102474426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/009/ERR9860699/ERR9860699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/009/ERR9860699/ERR9860699.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/009/ERR9860699/ERR9860699.fastq.gz
SAMEA110148499	ERR9860698	ERX9405770	SAMEA110148499	ERS12247308	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:858-8991	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:858-8990	Aa0_P1_2	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_2	Illumina HiSeq 3000	ILLUMINA	214310872.0	1448942.0	3702	Arabidopsis thaliana	Aa0_P1_2	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	1f09e3db6bc424e33c80e49a4962dba5	113391169	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/008/ERR9860698/ERR9860698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/008/ERR9860698/ERR9860698.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/008/ERR9860698/ERR9860698.fastq.gz
SAMEA110148499	ERR9860550	ERX9405622	SAMEA110148499	ERS12247308	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:815-8695	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:815-8694	Aa0_P1_2	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_2	Illumina HiSeq 3000	ILLUMINA	230200502.0	1556994.0	3702	Arabidopsis thaliana	Aa0_P1_2	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	36441b1135796160f4ae9416f3099b97	118881896	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/000/ERR9860550/ERR9860550.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/000/ERR9860550/ERR9860550.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/000/ERR9860550/ERR9860550.fastq.gz
SAMEA110148499	ERR9860846	ERX9405918	SAMEA110148499	ERS12247308	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:916-9287	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:916-9286	Aa0_P1_2	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_2	Illumina HiSeq 3000	ILLUMINA	214178206.0	1448040.0	3702	Arabidopsis thaliana	Aa0_P1_2	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	0aec486972930c441478a431365a9129	113575753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/006/ERR9860846/ERR9860846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/006/ERR9860846/ERR9860846.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/006/ERR9860846/ERR9860846.fastq.gz
SAMEA110148499	ERR9860402	ERX9405474	SAMEA110148499	ERS12247308	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:774-8399	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:773-8398	Aa0_P1_2	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_2	Illumina HiSeq 3000	ILLUMINA	220561128.0	1492046.0	3702	Arabidopsis thaliana	Aa0_P1_2	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	4e61f8cc3be1af60fe2a8ec3515f76d1	114856911	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/002/ERR9860402/ERR9860402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/002/ERR9860402/ERR9860402.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/002/ERR9860402/ERR9860402.fastq.gz
SAMEA110148500	ERR9860401	ERX9405473	SAMEA110148500	ERS12247309	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:773-8397	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:773-8396	Aa0_P1_3	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_3	Illumina HiSeq 3000	ILLUMINA	191630812.0	1301943.0	3702	Arabidopsis thaliana	Aa0_P1_3	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	bf467e2309e6186872dc22adee2faf27	92139782	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/001/ERR9860401/ERR9860401.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/001/ERR9860401/ERR9860401.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/001/ERR9860401/ERR9860401.fastq.gz
SAMEA110148500	ERR9860845	ERX9405917	SAMEA110148500	ERS12247309	PRJEB53354	ERP138144		ERA15662740	ena-RUN-TAB-19-06-2022-12:49:18:916-9285	ena-EXPERIMENT-TAB-19-06-2022-12:49:18:916-9284	Aa0_P1_3	38402058-9af9-4a9d-9d3e-c9b9a2168945	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Aa0_P1_3	Illumina HiSeq 3000	ILLUMINA	186777802.0	1267932.0	3702	Arabidopsis thaliana	Aa0_P1_3	Illumina HiSeq 3000 sequencing	RNA-seq data generated for Srikant et al. 2022	Illumina HiSeq 3000 sequencing	met1 mutant	fe63e2eecae7661cab9a0eccd262fe3c	91180817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/005/ERR9860845/ERR9860845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR986/005/ERR9860845/ERR9860845.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR986/005/ERR9860845/ERR9860845.fastq.gz
