SAMD00082835	DRR095382	DRX088878	SAMD00082835	DRS063097	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095382	DRX088878	SAMD00082835	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	1	Illumina HiSeq 2500	ILLUMINA	621405573.0	12184423.0	3702	Arabidopsis thaliana	dag7-zt1-1	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082835	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082835	RNA extracted from aerial part of one idividual	042680167963494813decc06dc1acd3a	558681883	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095382/DRR095382.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095382/DRR095382.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095382/DRR095382.fastq.gz
SAMD00082836	DRR095383	DRX088879	SAMD00082836	DRS063098	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095383	DRX088879	SAMD00082836	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	2	Illumina HiSeq 2500	ILLUMINA	438656202.0	8601102.0	3702	Arabidopsis thaliana	dag7-zt1-2	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082836	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082836	RNA extracted from aerial part of one idividual	c12650eba803e49fdc6d37b76b108aaf	396780172	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095383/DRR095383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095383/DRR095383.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095383/DRR095383.fastq.gz
SAMD00082837	DRR095384	DRX088880	SAMD00082837	DRS063099	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095384	DRX088880	SAMD00082837	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	3	Illumina HiSeq 2500	ILLUMINA	354872433.0	6958283.0	3702	Arabidopsis thaliana	dag7-zt1-3	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082837	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082837	RNA extracted from aerial part of one idividual	42a4c7846a38bb9f26ea8c2fdf02c63d	322633965	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095384/DRR095384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095384/DRR095384.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095384/DRR095384.fastq.gz
SAMD00082838	DRR095385	DRX088881	SAMD00082838	DRS063100	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095385	DRX088881	SAMD00082838	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	4	Illumina HiSeq 2500	ILLUMINA	421248219.0	8259769.0	3702	Arabidopsis thaliana	dag7-zt1-4	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082838	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082838	RNA extracted from aerial part of one idividual	a8e770af4a71122d55a2141dce36c5b6	381875920	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095385/DRR095385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095385/DRR095385.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095385/DRR095385.fastq.gz
SAMD00082839	DRR095386	DRX088882	SAMD00082839	DRS063101	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095386	DRX088882	SAMD00082839	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	5	Illumina HiSeq 2500	ILLUMINA	304704549.0	5974599.0	3702	Arabidopsis thaliana	dag7-zt1-5	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082839	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082839	RNA extracted from aerial part of one idividual	91247eb1376b73ecd158820842277478	273483851	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095386/DRR095386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095386/DRR095386.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095386/DRR095386.fastq.gz
SAMD00082840	DRR095387	DRX088883	SAMD00082840	DRS063102	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095387	DRX088883	SAMD00082840	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	6	Illumina HiSeq 2500	ILLUMINA	540681192.0	10601592.0	3702	Arabidopsis thaliana	dag7-zt1-6	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082840	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082840	RNA extracted from aerial part of one idividual	f9241dbbf8c87daf1e7a416c241aa437	487987105	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095387/DRR095387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095387/DRR095387.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095387/DRR095387.fastq.gz
SAMD00082841	DRR095388	DRX088884	SAMD00082841	DRS063103	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095388	DRX088884	SAMD00082841	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	7	Illumina HiSeq 2500	ILLUMINA	434271681.0	8515131.0	3702	Arabidopsis thaliana	dag7-zt1-8	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082841	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082841	RNA extracted from aerial part of one idividual	586d6ddbb12801ec6e7e36b4de8f0565	393847391	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095388/DRR095388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095388/DRR095388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095388/DRR095388.fastq.gz
SAMD00082842	DRR095389	DRX088885	SAMD00082842	DRS063104	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095389	DRX088885	SAMD00082842	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	8	Illumina HiSeq 2500	ILLUMINA	412360704.0	8085504.0	3702	Arabidopsis thaliana	dag7-zt1-9	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082842	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082842	RNA extracted from aerial part of one idividual	7be9bc248073b7c903a62b55712f7e15	400371807	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095389/DRR095389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095389/DRR095389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095389/DRR095389.fastq.gz
SAMD00082843	DRR095390	DRX088886	SAMD00082843	DRS063105	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095390	DRX088886	SAMD00082843	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	9	Illumina HiSeq 2500	ILLUMINA	251925108.0	4939708.0	3702	Arabidopsis thaliana	dag7-zt1-10	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082843	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082843	RNA extracted from aerial part of one idividual	b4145352f9c6e5fefe2b0cd934ea67a2	228305829	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095390/DRR095390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095390/DRR095390.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095390/DRR095390.fastq.gz
SAMD00082844	DRR095391	DRX088887	SAMD00082844	DRS063106	PRJDB5858	DRP004247	PRJNA9506	DRA005887	DRR095391	DRX088887	SAMD00082844	DRP004247	SINGLE	Inverse rRNA	TRANSCRIPTOMIC	RNA-Seq	10	Illumina HiSeq 2500	ILLUMINA	187236912.0	3671312.0	3702	Arabidopsis thaliana	dag7-zt1-11	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082844	Gauss-Power mixing Distributions in RNA-seq data of Arabidopsis thaliana	Illumina HiSeq 2500 sequencing; Illumina HiSeq 2500 sequencing of SAMD00082844	RNA extracted from aerial part of one idividual	a58912346bce89336e0429749ce3ba7a	168003750	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095391/DRR095391.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR095/DRR095391/DRR095391.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR095/DRR095391/DRR095391.fastq.gz
