SAMN14906317	SRR11780380	SRX8333000	SAMN14906317	SRS6652403	PRJNA632011	SRP261329		SRA1074847	GSM4550248_r1	GSM4550248	GSM4550248	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	904844649.0	5997939.0	3702	Arabidopsis thaliana	mock_6h_1 TN_P_001	Illumina HiSeq 3000 sequencing; GSM4550248: mock_6h_1 TN_P_001; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550248: mock_6h_1 TN_P_001; Arabidopsis thaliana; RNA-Seq	mock_6h_1 TN_P_001	d58e05ef33707223b34c54a77366a5a3	405098278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/080/SRR11780380/SRR11780380.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/080/SRR11780380/SRR11780380.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/080/SRR11780380/SRR11780380.fastq.gz
SAMN14906317	SRR11780381	SRX8333000	SAMN14906317	SRS6652403	PRJNA632011	SRP261329		SRA1074847	GSM4550248_r2	GSM4550248	GSM4550248	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	908444928.0	6021232.0	3702	Arabidopsis thaliana	mock_6h_1 TN_P_001	Illumina HiSeq 3000 sequencing; GSM4550248: mock_6h_1 TN_P_001; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550248: mock_6h_1 TN_P_001; Arabidopsis thaliana; RNA-Seq	mock_6h_1 TN_P_001	dd7273ffbf7edcab02d5fbfef1b6ff07	415439781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/081/SRR11780381/SRR11780381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/081/SRR11780381/SRR11780381.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/081/SRR11780381/SRR11780381.fastq.gz
SAMN14906316	SRR11780382	SRX8333001	SAMN14906316	SRS6652404	PRJNA632011	SRP261329		SRA1074847	GSM4550249_r1	GSM4550249	GSM4550249	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1434787689.0	9510650.0	3702	Arabidopsis thaliana	L130_6h_1 TN_P_002	Illumina HiSeq 3000 sequencing; GSM4550249: L130_6h_1 TN_P_002; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550249: L130_6h_1 TN_P_002; Arabidopsis thaliana; RNA-Seq	L130_6h_1 TN_P_002	cedad5535366ad07675e0a62405fa96c	658670281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/082/SRR11780382/SRR11780382.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/082/SRR11780382/SRR11780382.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/082/SRR11780382/SRR11780382.fastq.gz
SAMN14906316	SRR11780383	SRX8333001	SAMN14906316	SRS6652404	PRJNA632011	SRP261329		SRA1074847	GSM4550249_r2	GSM4550249	GSM4550249	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1445798775.0	9582658.0	3702	Arabidopsis thaliana	L130_6h_1 TN_P_002	Illumina HiSeq 3000 sequencing; GSM4550249: L130_6h_1 TN_P_002; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550249: L130_6h_1 TN_P_002; Arabidopsis thaliana; RNA-Seq	L130_6h_1 TN_P_002	606f463cf33ef68fbdcada68eb516f23	677413399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/083/SRR11780383/SRR11780383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/083/SRR11780383/SRR11780383.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/083/SRR11780383/SRR11780383.fastq.gz
SAMN14906315	SRR11780384	SRX8333002	SAMN14906315	SRS6652405	PRJNA632011	SRP261329		SRA1074847	GSM4550250_r1	GSM4550250	GSM4550250	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	916267329.0	6073142.0	3702	Arabidopsis thaliana	L155_6h_1 TN_P_003	Illumina HiSeq 3000 sequencing; GSM4550250: L155_6h_1 TN_P_003; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550250: L155_6h_1 TN_P_003; Arabidopsis thaliana; RNA-Seq	L155_6h_1 TN_P_003	b2192b2ca052d2387d7af0ed675401b4	424822274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/084/SRR11780384/SRR11780384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/084/SRR11780384/SRR11780384.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/084/SRR11780384/SRR11780384.fastq.gz
SAMN14906315	SRR11780385	SRX8333002	SAMN14906315	SRS6652405	PRJNA632011	SRP261329		SRA1074847	GSM4550250_r2	GSM4550250	GSM4550250	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	920554438.0	6101067.0	3702	Arabidopsis thaliana	L155_6h_1 TN_P_003	Illumina HiSeq 3000 sequencing; GSM4550250: L155_6h_1 TN_P_003; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550250: L155_6h_1 TN_P_003; Arabidopsis thaliana; RNA-Seq	L155_6h_1 TN_P_003	9b1344a4737bdc3f464748951c9e9836	435297953	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/085/SRR11780385/SRR11780385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/085/SRR11780385/SRR11780385.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/085/SRR11780385/SRR11780385.fastq.gz
SAMN14906314	SRR11780386	SRX8333003	SAMN14906314	SRS6652406	PRJNA632011	SRP261329		SRA1074847	GSM4550251_r1	GSM4550251	GSM4550251	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1260421291.0	8356313.0	3702	Arabidopsis thaliana	L187_6h_1 TN_P_004	Illumina HiSeq 3000 sequencing; GSM4550251: L187_6h_1 TN_P_004; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550251: L187_6h_1 TN_P_004; Arabidopsis thaliana; RNA-Seq	L187_6h_1 TN_P_004	6eb9c30c750b1f71bcf3f14a2ea26bd1	575099399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/086/SRR11780386/SRR11780386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/086/SRR11780386/SRR11780386.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/086/SRR11780386/SRR11780386.fastq.gz
SAMN14906314	SRR11780387	SRX8333003	SAMN14906314	SRS6652406	PRJNA632011	SRP261329		SRA1074847	GSM4550251_r2	GSM4550251	GSM4550251	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1270550420.0	8422523.0	3702	Arabidopsis thaliana	L187_6h_1 TN_P_004	Illumina HiSeq 3000 sequencing; GSM4550251: L187_6h_1 TN_P_004; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550251: L187_6h_1 TN_P_004; Arabidopsis thaliana; RNA-Seq	L187_6h_1 TN_P_004	f4bf92db40f9bef86791584468a644b8	591884555	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/087/SRR11780387/SRR11780387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/087/SRR11780387/SRR11780387.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/087/SRR11780387/SRR11780387.fastq.gz
SAMN14906313	SRR11780388	SRX8333004	SAMN14906313	SRS6652407	PRJNA632011	SRP261329		SRA1074847	GSM4550252_r1	GSM4550252	GSM4550252	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1321791217.0	8761062.0	3702	Arabidopsis thaliana	L404_6h_1 TN_P_005	Illumina HiSeq 3000 sequencing; GSM4550252: L404_6h_1 TN_P_005; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550252: L404_6h_1 TN_P_005; Arabidopsis thaliana; RNA-Seq	L404_6h_1 TN_P_005	d1f012c99ea1dd5a372d727052d92af0	599487810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/088/SRR11780388/SRR11780388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/088/SRR11780388/SRR11780388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/088/SRR11780388/SRR11780388.fastq.gz
SAMN14906313	SRR11780389	SRX8333004	SAMN14906313	SRS6652407	PRJNA632011	SRP261329		SRA1074847	GSM4550252_r2	GSM4550252	GSM4550252	GSE150422	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1330931019.0	8820904.0	3702	Arabidopsis thaliana	L404_6h_1 TN_P_005	Illumina HiSeq 3000 sequencing; GSM4550252: L404_6h_1 TN_P_005; Arabidopsis thaliana; RNA-Seq	Dissecting the co-transcriptome landscape of plants and microbiota	Illumina HiSeq 3000 sequencing; GSM4550252: L404_6h_1 TN_P_005; Arabidopsis thaliana; RNA-Seq	L404_6h_1 TN_P_005	b77a5a45c71daa788e5ccd43efa4b5c6	616508903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/089/SRR11780389/SRR11780389.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/089/SRR11780389/SRR11780389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR117/089/SRR11780389/SRR11780389.fastq.gz
