SAMN02617916	SRR1161748	SRX465187	SAMN02617916	SRS553279	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321737_r1	GSM1321737	GSM1321737	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	284483016.0	7902306.0	3702	Arabidopsis thaliana	s991_10C	Illumina Genome Analyzer IIx sequencing; GSM1321737: s991_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321737: s991_10C; Arabidopsis thaliana; RNA-Seq	s991_10C	95ec3981fa45c195c2e661141a6db7e3	281208647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1161748/SRR1161748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1161748/SRR1161748.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/008/SRR1161748/SRR1161748.fastq.gz
SAMN02617922	SRR1161749	SRX465188	SAMN02617922	SRS553285	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321738_r1	GSM1321738	GSM1321738	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	185552892.0	5154247.0	3702	Arabidopsis thaliana	s991_16C	Illumina Genome Analyzer IIx sequencing; GSM1321738: s991_16C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321738: s991_16C; Arabidopsis thaliana; RNA-Seq	s991_16C	ded2eafd0ab9b2c732af5201c24fc688	184108081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1161749/SRR1161749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1161749/SRR1161749.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/009/SRR1161749/SRR1161749.fastq.gz
SAMN02617917	SRR1161750	SRX465189	SAMN02617917	SRS553280	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321739_r1	GSM1321739	GSM1321739	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	208467320.0	5211683.0	3702	Arabidopsis thaliana	s992_10C	Illumina Genome Analyzer IIx sequencing; GSM1321739: s992_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321739: s992_10C; Arabidopsis thaliana; RNA-Seq	s992_10C	371a70de011f2dca3f9941d0e292cfec	188961001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1161750/SRR1161750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1161750/SRR1161750.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/000/SRR1161750/SRR1161750.fastq.gz
SAMN02617914	SRR1161751	SRX465190	SAMN02617914	SRS553281	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321740_r1	GSM1321740	GSM1321740	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	360512460.0	10014235.0	3702	Arabidopsis thaliana	s992_16C	Illumina Genome Analyzer IIx sequencing; GSM1321740: s992_16C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321740: s992_16C; Arabidopsis thaliana; RNA-Seq	s992_16C	b44361dff7e50f0938d02f60b47efde7	307394777	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1161751/SRR1161751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1161751/SRR1161751.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/001/SRR1161751/SRR1161751.fastq.gz
SAMN02617925	SRR1161752	SRX465191	SAMN02617925	SRS553282	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321741_r1	GSM1321741	GSM1321741	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	176908428.0	4914123.0	3702	Arabidopsis thaliana	s1061_10C	Illumina Genome Analyzer IIx sequencing; GSM1321741: s1061_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321741: s1061_10C; Arabidopsis thaliana; RNA-Seq	s1061_10C	6bc96659e44b1a1ed9221bcd611665af	173534653	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1161752/SRR1161752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1161752/SRR1161752.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/002/SRR1161752/SRR1161752.fastq.gz
SAMN02617913	SRR1161753	SRX465192	SAMN02617913	SRS553283	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321742_r1	GSM1321742	GSM1321742	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	384194988.0	10672083.0	3702	Arabidopsis thaliana	s1061_16C	Illumina Genome Analyzer IIx sequencing; GSM1321742: s1061_16C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321742: s1061_16C; Arabidopsis thaliana; RNA-Seq	s1061_16C	4ac146131dae0a8b62e1aa0b984cfd2e	344880644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1161753/SRR1161753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1161753/SRR1161753.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/003/SRR1161753/SRR1161753.fastq.gz
SAMN02617919	SRR1161754	SRX465193	SAMN02617919	SRS553284	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321743_r1	GSM1321743	GSM1321743	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	423868920.0	10596723.0	3702	Arabidopsis thaliana	s1062_10C	Illumina Genome Analyzer IIx sequencing; GSM1321743: s1062_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321743: s1062_10C; Arabidopsis thaliana; RNA-Seq	s1062_10C	b8518aebb63ffeb90d7b98305dbc36e4	411039917	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1161754/SRR1161754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1161754/SRR1161754.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/004/SRR1161754/SRR1161754.fastq.gz
SAMN02617919	SRR1161755	SRX465193	SAMN02617919	SRS553284	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321743_r2	GSM1321743	GSM1321743	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	68517756.0	1903271.0	3702	Arabidopsis thaliana	s1062_10C	Illumina Genome Analyzer IIx sequencing; GSM1321743: s1062_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321743: s1062_10C; Arabidopsis thaliana; RNA-Seq	s1062_10C	8c2b1dd72a7f4ecc8c0a7462314be43f	67048557	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1161755/SRR1161755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1161755/SRR1161755.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/005/SRR1161755/SRR1161755.fastq.gz
SAMN02617921	SRR1161756	SRX465194	SAMN02617921	SRS553290	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321744_r1	GSM1321744	GSM1321744	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	134197960.0	3354949.0	3702	Arabidopsis thaliana	s1062_16C	Illumina Genome Analyzer IIx sequencing; GSM1321744: s1062_16C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321744: s1062_16C; Arabidopsis thaliana; RNA-Seq	s1062_16C	c4d01b344674182013b6f8805b973424	121937961	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1161756/SRR1161756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1161756/SRR1161756.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/006/SRR1161756/SRR1161756.fastq.gz
SAMN02617930	SRR1161757	SRX465195	SAMN02617930	SRS553286	PRJNA237342	SRP036643	PRJNA9506	SRA137100	GSM1321745_r1	GSM1321745	GSM1321745	GSE54680	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina Genome Analyzer IIx	ILLUMINA	159677895.0	4094305.0	3702	Arabidopsis thaliana	s1063_10C	Illumina Genome Analyzer IIx sequencing; GSM1321745: s1063_10C; Arabidopsis thaliana; RNA-Seq	DNA methylation variation in Arabidopsis has a genetic basis and appears to be involved in local adaptation	Illumina Genome Analyzer IIx sequencing; GSM1321745: s1063_10C; Arabidopsis thaliana; RNA-Seq	s1063_10C	c9d64442dda1acd2c32adf057731a82c	167602292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1161757/SRR1161757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1161757/SRR1161757.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR116/007/SRR1161757/SRR1161757.fastq.gz
