SAMEA5229257	ERR3078244	ERX3139132	SAMEA5229257	ERS3036699	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-0h-1	E-MTAB-7609:Col-0h-1_s	E-MTAB-7609:Col-0h-1	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-0h-1_s	NextSeq 500	ILLUMINA	1066642781	14348300	3702	Arabidopsis thaliana	Col-0h-1	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	1958c0f87c07f90c4d2c7b5561ad403f	653800674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078244/ERR3078244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078244/ERR3078244.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078244/ERR3078244.fastq.gz
SAMEA5229258	ERR3078245	ERX3139133	SAMEA5229258	ERS3036700	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-0h-2	E-MTAB-7609:Col-0h-2_s	E-MTAB-7609:Col-0h-2	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-0h-2_s	NextSeq 500	ILLUMINA	1153082254	15515114	3702	Arabidopsis thaliana	Col-0h-2	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	47a245d3d53a5031aff0ef47fddd7add	702821009	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078245/ERR3078245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078245/ERR3078245.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078245/ERR3078245.fastq.gz
SAMEA5229259	ERR3078246	ERX3139134	SAMEA5229259	ERS3036701	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-0h-3	E-MTAB-7609:Col-0h-3_s	E-MTAB-7609:Col-0h-3	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-0h-3_s	NextSeq 500	ILLUMINA	1203985790	16662173	3702	Arabidopsis thaliana	Col-0h-3	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	1432fce232f2a0f11b1ba8712ecc9d8c	740995465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078246/ERR3078246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078246/ERR3078246.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078246/ERR3078246.fastq.gz
SAMEA5229260	ERR3078247	ERX3139135	SAMEA5229260	ERS3036702	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-12h-1	E-MTAB-7609:Col-12h-1_s	E-MTAB-7609:Col-12h-1	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-12h-1_s	NextSeq 500	ILLUMINA	902163002	12133156	3702	Arabidopsis thaliana	Col-12h-1	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	db28a9572d66cdb29e9571a910588175	557117072	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078247/ERR3078247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078247/ERR3078247.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078247/ERR3078247.fastq.gz
SAMEA5229261	ERR3078248	ERX3139136	SAMEA5229261	ERS3036703	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-12h-2	E-MTAB-7609:Col-12h-2_s	E-MTAB-7609:Col-12h-2	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-12h-2_s	NextSeq 500	ILLUMINA	1014780219	13653615	3702	Arabidopsis thaliana	Col-12h-2	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	479bb067c7631e7d640e032c13d2b645	626450265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078248/ERR3078248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078248/ERR3078248.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078248/ERR3078248.fastq.gz
SAMEA5229262	ERR3078249	ERX3139137	SAMEA5229262	ERS3036704	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-12h-3	E-MTAB-7609:Col-12h-3_s	E-MTAB-7609:Col-12h-3	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-12h-3_s	NextSeq 500	ILLUMINA	983844394	13232371	3702	Arabidopsis thaliana	Col-12h-3	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	ec5af65321babf6a1743a3b62d9e0b57	607650346	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078249/ERR3078249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078249/ERR3078249.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078249/ERR3078249.fastq.gz
SAMEA5229263	ERR3078250	ERX3139138	SAMEA5229263	ERS3036705	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-1h-1	E-MTAB-7609:Col-1h-1_s	E-MTAB-7609:Col-1h-1	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-1h-1_s	NextSeq 500	ILLUMINA	1083690882	14582382	3702	Arabidopsis thaliana	Col-1h-1	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	766be5f9045dfdbcaa1ec8be357bd4cc	664689529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078250/ERR3078250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078250/ERR3078250.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078250/ERR3078250.fastq.gz
SAMEA5229264	ERR3078251	ERX3139139	SAMEA5229264	ERS3036706	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-1h-2	E-MTAB-7609:Col-1h-2_s	E-MTAB-7609:Col-1h-2	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-1h-2_s	NextSeq 500	ILLUMINA	1001988260	13478351	3702	Arabidopsis thaliana	Col-1h-2	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	3d795eac67451c12be953f96f696f1e2	621674958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078251/ERR3078251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078251/ERR3078251.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078251/ERR3078251.fastq.gz
SAMEA5229265	ERR3078252	ERX3139140	SAMEA5229265	ERS3036707	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-1h-3	E-MTAB-7609:Col-1h-3_s	E-MTAB-7609:Col-1h-3	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-1h-3_s	NextSeq 500	ILLUMINA	1172051221	15769261	3702	Arabidopsis thaliana	Col-1h-3	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	4f066e1b813cc8348c14ee7cd1383aae	718079812	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078252/ERR3078252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078252/ERR3078252.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078252/ERR3078252.fastq.gz
SAMEA5229266	ERR3078253	ERX3139141	SAMEA5229266	ERS3036708	PRJEB30870	ERP113359		ERA1719544	E-MTAB-7609:Col-3h-1	E-MTAB-7609:Col-3h-1_s	E-MTAB-7609:Col-3h-1	E-MTAB-7609	SINGLE	Oligo-dT	TRANSCRIPTOMIC	RNA-Seq	Col-3h-1_s	NextSeq 500	ILLUMINA	1086219806	14618971	3702	Arabidopsis thaliana	Col-3h-1	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Transcriptional response to wounding of Arabidopsis thaliana roots	NextSeq 500 sequencing; Transcriptional response to wounding of Arabidopsis thaliana roots	Protocols: Samples were taken from roots of 7 days old plants in triplicates. Roots were cut into 3-mm explants at 0, 1, 3, 6 and 12 h after wounding. Arabidopsis thaliana (ecotype Col-0) plants were grown on Murashige-Skoog (MS) media containing 1% sucrose and 0.6% (w/v) gelzan under continuous light conditions at 22°C. Total RNA was extracted using the RNeasy plant mini kit (Qiagen). Library preparation was performed with the Kapa stranded mRNA sequencing kit (KK8420, Kapa Biosystems) and Illumina-compatible FastGene adapters (NGSAD24, Nippon Genetics)	a03ca2b4e249dd5adae6bef42baa78f9	668672786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078253/ERR3078253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078253/ERR3078253.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078253/ERR3078253.fastq.gz
