SAMN05591380	SRR4052557	SRX2042119	SAMN05591380	SRS1629446	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA1.fastq.gz	RNA1	RNA1	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA1	Illumina Genome Analyzer IIx	ILLUMINA	620095350.0	8858505.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KCl-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KCl-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	a921f4089f4e8d096507281e5a5b7d7a;cb3259e0ba0058fc0a672dea66bc03ec	308248876;320423169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/007/SRR4052557/SRR4052557_2.fastq.gz
SAMN05591381	SRR4052558	SRX2042120	SAMN05591381	SRS1629447	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA2.fastq.gz	RNA2	RNA2	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA2	Illumina Genome Analyzer IIx	ILLUMINA	1272823790.0	18183197.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KNO3-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KNO3-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	0cb6bcac70fa89755298620e50130584;6d89c38036337434b66fbc942849bc99	628002986;649394570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/008/SRR4052558/SRR4052558_2.fastq.gz
SAMN05591382	SRR4052559	SRX2042121	SAMN05591382	SRS1629448	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA3.fastq.gz	RNA3	RNA3	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA3	Illumina Genome Analyzer IIx	ILLUMINA	582952090.0	8327887.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KCl-2	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KCl-2	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	dd15a37f46c5ef2c90243d7e0c51d4b3;549bf746cbfc5c8f1ebe5eafa229c3f5	287958611;297970057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/009/SRR4052559/SRR4052559_2.fastq.gz
SAMN05591383	SRR4052560	SRX2042122	SAMN05591383	SRS1629449	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA4.fastq.gz	RNA4	RNA4	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA4	Illumina Genome Analyzer IIx	ILLUMINA	932763020.0	13325186.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KNO3-2	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KNO3-2	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	4bc6d0f51d5b2f7caf90ab4af3693b66;c21813bfbe1f4bba976535bd03bb9d56	461944948;475746230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/000/SRR4052560/SRR4052560_2.fastq.gz
SAMN05591384	SRR4052561	SRX2042123	SAMN05591384	SRS1629450	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA5.fastq.gz	RNA5	RNA5	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA5	Illumina Genome Analyzer IIx	ILLUMINA	1691748170.0	24167831.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Nlp8KCl-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Nlp8KCl-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	7ef2e88efd88a1c916ebaf371d01f199;b927f7e0dd217716322d0e16ce4e5343	845624768;892705355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/001/SRR4052561/SRR4052561_2.fastq.gz
SAMN05591385	SRR4052562	SRX2042124	SAMN05591385	SRS1629451	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA6.fastq.gz	RNA6	RNA6	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA6	Illumina Genome Analyzer IIx	ILLUMINA	1385848100.0	19797830.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Nlp8KNO3-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Nlp8KNO3-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	1c13bc8717e7c1e176c2288d73715ac7;457893c5302198f1d68a027b3511b8b3	693123329;736435599	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/002/SRR4052562/SRR4052562_2.fastq.gz
SAMN05591386	SRR4052563	SRX2042125	SAMN05591386	SRS1629452	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA7.fastq.gz	RNA7	RNA7	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA7	Illumina Genome Analyzer IIx	ILLUMINA	162808660.0	2325838.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Nlp8KCl-2	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Nlp8KCl-2	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	e694860a1c1670fb21f3872862fb4354;7789250fdb227ae037cfdaf3615b6e2a	81939969;86864923	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/003/SRR4052563/SRR4052563_2.fastq.gz
SAMN05591387	SRR4052564	SRX2042126	SAMN05591387	SRS1629453	PRJNA339455	SRP082409	PRJNA9506	SRA454611	RNA8.fastq.gz	RNA8	RNA8	PRJNA339455	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA8	Illumina Genome Analyzer IIx	ILLUMINA	403853660.0	5769338.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Nlp8KNO3-2	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Nlp8KNO3-2	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	01a78ae720d6934b24a1aeeff61037c3;e92ed0d7add5f8859a5428bc1c1bc933	208486391;220052591	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/004/SRR4052564/SRR4052564_2.fastq.gz
SAMN05591380	SRR4054282	SRX2043857	SAMN05591380	SRS1629446	PRJNA339455	SRP082409	PRJNA9506	SRA454670	RNA1_r.fastq.gz	RNA1	RNA1	PRJNA339455	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA1	Illumina Genome Analyzer IIx	ILLUMINA	620095350.0	17717010.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KCl-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KCl-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	3ebe3b062971de08a77d3ff9709ce0a3	612334526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4054282/SRR4054282.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/002/SRR4054282/SRR4054282.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/002/SRR4054282/SRR4054282.fastq.gz
SAMN05591381	SRR4054283	SRX2043858	SAMN05591381	SRS1629447	PRJNA339455	SRP082409	PRJNA9506	SRA454670	RNA2_r.fastq.gz	RNA2	RNA2	PRJNA339455	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq	RNA2	Illumina Genome Analyzer IIx	ILLUMINA	1272823790.0	36366394.0	3702	Arabidopsis thaliana	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	Illumina Genome Analyzer IIx sequencing; Col0KNO3-1	Arabidopsis thaliana Raw sequence reads	Illumina Genome Analyzer IIx sequencing; Col0KNO3-1	This sample has been submitted by pda|yunchen.gong@gmail.com on 2016-10-12; Arabidopsis thaliana	c71a230c20f1a1ae216738ce06616a08	1249394740	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4054283/SRR4054283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR405/003/SRR4054283/SRR4054283.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR405/003/SRR4054283/SRR4054283.fastq.gz
