SAMN12371899	SRR9844291	SRX6598936	SAMN12371899	SRS5164011	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980150_r1	GSM3980150	GSM3980150	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	7720544700	25735149	3702	Arabidopsis thaliana	MtPHD6 control rep1	Illumina HiSeq 2000 sequencing; GSM3980150: MtPHD6 control rep1; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980150: MtPHD6 control rep1; Arabidopsis thaliana; RNA-Seq	MtPHD6 control rep1	e8435ae234890b68e8254b70a04bf2be;7a36c9ff9fcd22707b8616cd2ed5d8af	1664368755;1714488353	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/001/SRR9844291/SRR9844291_2.fastq.gz
SAMN12371898	SRR9844292	SRX6598937	SAMN12371898	SRS5164012	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980151_r1	GSM3980151	GSM3980151	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	8260124100	27533747	3702	Arabidopsis thaliana	MtPHD6 control rep2	Illumina HiSeq 2000 sequencing; GSM3980151: MtPHD6 control rep2; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980151: MtPHD6 control rep2; Arabidopsis thaliana; RNA-Seq	MtPHD6 control rep2	300632cd2a2b7746a07ce6cb4eebab7c;0c8b6649a63b60312f294c4de74013d5	1774504969;1829504231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/002/SRR9844292/SRR9844292_2.fastq.gz
SAMN12371897	SRR9844293	SRX6598938	SAMN12371897	SRS5164013	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980152_r1	GSM3980152	GSM3980152	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	8458649400	28195498	3702	Arabidopsis thaliana	MtPHD6 control rep3	Illumina HiSeq 2000 sequencing; GSM3980152: MtPHD6 control rep3; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980152: MtPHD6 control rep3; Arabidopsis thaliana; RNA-Seq	MtPHD6 control rep3	17072e9280fe9ce491063f93f531348a;8cd24d7300cd1b69254a84428b996b65	1827895523;1919229981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/003/SRR9844293/SRR9844293_2.fastq.gz
SAMN12371896	SRR9844294	SRX6598939	SAMN12371896	SRS5164014	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980153_r1	GSM3980153	GSM3980153	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	6806802300	22689341	3702	Arabidopsis thaliana	At WT control rep1	Illumina HiSeq 2000 sequencing; GSM3980153: At WT control rep1; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980153: At WT control rep1; Arabidopsis thaliana; RNA-Seq	At WT control rep1	d077818d9297cdf896b41872bb9b3b60;3a6bfeb21ec4f48684aa074193057552	1540157265;1598752609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/004/SRR9844294/SRR9844294_2.fastq.gz
SAMN12371895	SRR9844295	SRX6598940	SAMN12371895	SRS5164015	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980154_r1	GSM3980154	GSM3980154	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	7036923000	23456410	3702	Arabidopsis thaliana	At WT control rep2	Illumina HiSeq 2000 sequencing; GSM3980154: At WT control rep2; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980154: At WT control rep2; Arabidopsis thaliana; RNA-Seq	At WT control rep2	4fa34c7c62c9e0d4dbc0f913442d8f55;c1294d8e56d637c99bb39f8685c21e5a	1585328454;1708940346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/005/SRR9844295/SRR9844295_2.fastq.gz
SAMN12371894	SRR9844296	SRX6598941	SAMN12371894	SRS5164016	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980155_r1	GSM3980155	GSM3980155	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	6307971300	21026571	3702	Arabidopsis thaliana	At WT control rep3	Illumina HiSeq 2000 sequencing; GSM3980155: At WT control rep3; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980155: At WT control rep3; Arabidopsis thaliana; RNA-Seq	At WT control rep3	dfd86a384704e15cb7d4f7a88c0928b8;f0bc1c077d07cc07ad7c4ecbb4f9560a	1418714453;1477882126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/006/SRR9844296/SRR9844296_2.fastq.gz
SAMN12371893	SRR9844297	SRX6598942	SAMN12371893	SRS5164017	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980156_r1	GSM3980156	GSM3980156	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	7448506800	24828356	3702	Arabidopsis thaliana	MtPHD6 drought rep1	Illumina HiSeq 2000 sequencing; GSM3980156: MtPHD6 drought rep1; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980156: MtPHD6 drought rep1; Arabidopsis thaliana; RNA-Seq	MtPHD6 drought rep1	1ebe7a003ef76f38885f49846fde4a02;b523c1e6a9331d6c87b638c1aea6232f	1681760780;1747110458	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/007/SRR9844297/SRR9844297_2.fastq.gz
SAMN12371891	SRR9844298	SRX6598943	SAMN12371891	SRS5164018	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980157_r1	GSM3980157	GSM3980157	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	7755893100	25852977	3702	Arabidopsis thaliana	MtPHD6 drought rep2	Illumina HiSeq 2000 sequencing; GSM3980157: MtPHD6 drought rep2; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980157: MtPHD6 drought rep2; Arabidopsis thaliana; RNA-Seq	MtPHD6 drought rep2	82062903f5a6add5df452d5f8461cf6f;cc14a069657cba20764b31e0e7e982d8	1754192990;1831031948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/008/SRR9844298/SRR9844298_2.fastq.gz
SAMN12371890	SRR9844299	SRX6598944	SAMN12371890	SRS5164019	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980158_r1	GSM3980158	GSM3980158	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	6263985600	20879952	3702	Arabidopsis thaliana	MtPHD6 drought rep3	Illumina HiSeq 2000 sequencing; GSM3980158: MtPHD6 drought rep3; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980158: MtPHD6 drought rep3; Arabidopsis thaliana; RNA-Seq	MtPHD6 drought rep3	f2e6f3c9411e6fb13a04ef160cda107e;921573e65c43394f72a8473d9a4d1099	1413821568;1476458909	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/009/SRR9844299/SRR9844299_2.fastq.gz
SAMN12371889	SRR9844300	SRX6598945	SAMN12371889	SRS5164020	PRJNA556865	SRP216517	PRJNA9506	SRA927576	GSM3980159_r1	GSM3980159	GSM3980159	GSE134945	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 2000	ILLUMINA	7076495100	23588317	3702	Arabidopsis thaliana	At WT drought rep1	Illumina HiSeq 2000 sequencing; GSM3980159: At WT drought rep1; Arabidopsis thaliana; RNA-Seq	Overexpression of a Medicago truncutula homeodomain finger protein, MtPHD6, enhances drought tolerance in Arabidopsis	Illumina HiSeq 2000 sequencing; GSM3980159: At WT drought rep1; Arabidopsis thaliana; RNA-Seq	At WT drought rep1	e22af63e0488ff81b01216161bac85c3;f2e97ed2b4231eb83f6daef0ad5ca66c	1598717381;1681231895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR984/000/SRR9844300/SRR9844300_2.fastq.gz
