SAMN20089399	SRR15058213	SRX11368545	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_24_3.R1.fq.gz	Col_cold24h_rep3	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold24h_rep3	Illumina NovaSeq 6000	ILLUMINA	6424789499	22414440	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_24_3	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_24_3	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	1b2ccd29c2e74ecc4b9141f52efff1a8;784f44f6f02142fcaef13259a377927a	1362882727;1434044322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/013/SRR15058213/SRR15058213_2.fastq.gz
SAMN20089399	SRR15058214	SRX11368544	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_24_2.R1.fq.gz	Col_cold24h_rep2	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold24h_rep2	Illumina NovaSeq 6000	ILLUMINA	6728407089	23439293	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_24_2	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_24_2	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	914fee828256d236748f455f08bd8c9b;71a88c800a0ec5bb141d327501579f88	1426949762;1506227872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/014/SRR15058214/SRR15058214_2.fastq.gz
SAMN20089399	SRR15058215	SRX11368543	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_24_1.R1.fq.gz	Col_cold24h_rep1	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold24h_rep1	Illumina NovaSeq 6000	ILLUMINA	6936631642	25154102	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_24_1	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_24_1	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	793c50151d9e2d3bc8db236443f3119b;92370da3163ba78a186517638af28fe2	1477982270;1521985194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/015/SRR15058215/SRR15058215_2.fastq.gz
SAMN20089399	SRR15058216	SRX11368542	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_8_3.R1.fq.gz	Col_cold8h_rep3	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold8h_rep3	Illumina NovaSeq 6000	ILLUMINA	7088993607	24726527	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_8_3	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_8_3	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	a05ba85572125a48265597eca50b1e06;781a60d143c0bc59b5028e7eab6eb356	1504316650;1588143839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/016/SRR15058216/SRR15058216_2.fastq.gz
SAMN20089399	SRR15058217	SRX11368541	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_8_2.R1.fq.gz	Col_cold8h_rep2	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold8h_rep2	Illumina NovaSeq 6000	ILLUMINA	6555721003	22800505	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_8_2	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_8_2	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	74d436aa77678253cba568bd4da9a1d7;5b56566e7c8169175c15449b34823831	1389957444;1460745025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/017/SRR15058217/SRR15058217_2.fastq.gz
SAMN20089399	SRR15058218	SRX11368540	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_8_1.R1.fq.gz	Col_cold8h_rep1	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold8h_rep1	Illumina NovaSeq 6000	ILLUMINA	6550610344	23398748	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_8_1	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_8_1	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	e3497d625e4135104d23a96f6046eb4d;28c2a872559300b201b586afc3ab41d5	1395990837;1438646226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/018/SRR15058218/SRR15058218_2.fastq.gz
SAMN20089399	SRR15058226	SRX11368532	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_0_3.R1.fq.gz	Col_cold0h_rep3	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold0h_rep3	Illumina NovaSeq 6000	ILLUMINA	6884171949	24120695	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_0_3	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_0_3	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	4c4f781de019b89846bfcd3e2c479502;2fe9f45fa17861a6d7d645676d7b3113	1460405615;1509531836	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/026/SRR15058226/SRR15058226_2.fastq.gz
SAMN20089399	SRR15058237	SRX11368521	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_0_2.R1.fq.gz	Col_cold0h_rep2	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold0h_rep2	Illumina NovaSeq 6000	ILLUMINA	6619646640	23205739	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_0_2	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_0_2	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	fc85271a15d612de0ded0904c059f807;44f47daa8070c663d395d3396ea4c0a3	1406225437;1449924619	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/037/SRR15058237/SRR15058237_2.fastq.gz
SAMN20089399	SRR15058238	SRX11368520	SAMN20089399	SRS9414702	PRJNA744379	SRP327295		SRA1255681	col_0_1.R1.fq.gz	Col_cold0h_rep1	Col	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	Col_cold0h_rep1	Illumina NovaSeq 6000	ILLUMINA	6442662945	23258250	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; Col_0_1	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; Col_0_1	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	b9878d4d28ede201a3564f797d77bf16;39c552c90c52aeb41aad2539c9a7e4f2	1371327356;1412453098	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/038/SRR15058238/SRR15058238_2.fastq.gz
SAMN20089400	SRR15058212	SRX11368546	SAMN20089400	SRS9414701	PRJNA744379	SRP327295		SRA1255681	bbx78_0_1.R1.fq.gz	bbx78_cold0h_rep1	bbx7/8	PRJNA744379	PAIRED	PCR	TRANSCRIPTOMIC	RNA-Seq	bbx78_cold0h_rep1	Illumina NovaSeq 6000	ILLUMINA	6595468743	23800933	3702	Arabidopsis thaliana	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	Illumina NovaSeq 6000 sequencing; bbx78_0_1	Transcriptional profiling analysis HY5 and BBX7/8 regulated cold response gene in Arabidopsis	Illumina NovaSeq 6000 sequencing; bbx78_0_1	This sample has been submitted by pda|lmzcau on 2021-07-10; Arabidopsis thaliana	1771615bae47cfb656c4bf389a039485;a5e5141c2ee0826cc28cf188f4fe3d2b	1405154043;1446241034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR150/012/SRR15058212/SRR15058212_2.fastq.gz
